permission , count
SUM , 11211
android.permission.INTERNET , 10604
android.permission.ACCESS_NETWORK_STATE , 8485
android.permission.ACCESS_FINE_LOCATION , 7353
android.permission.WRITE_EXTERNAL_STORAGE , 6141
android.permission.READ_EXTERNAL_STORAGE , 6141
android.permission.ACCESS_COARSE_LOCATION , 5769
android.permission.READ_PHONE_STATE , 3731
android.permission.VIBRATE , 2883
android.permission.WAKE_LOCK , 2667
android.permission.ACCESS_WIFI_STATE , 2241
android.permission.CALL_PHONE , 2041
com.google.android.providers.gsf.permission.READ_GSERVICES , 1917
android.permission.GET_ACCOUNTS , 1545
com.google.android.c2dm.permission.RECEIVE , 1529
android.permission.CAMERA , 1257
android.permission.ACCESS_LOCATION_EXTRA_COMMANDS , 1077
android.permission.RECEIVE_BOOT_COMPLETED , 999
android.permission.READ_CONTACTS , 884
android.permission.ACCESS_MOCK_LOCATION , 841
android.permission.SEND_SMS , 739
android.permission.CHANGE_WIFI_STATE , 642
android.permission.RECORD_AUDIO , 639
android.permission.GET_TASKS , 625
android.permission.READ_CALL_LOG , 619
android.permission.RECEIVE_SMS , 574
android.permission.WRITE_SETTINGS , 406
android.permission.WRITE_CONTACTS , 399
com.android.vending.CHECK_LICENSE , 398
android.permission.MODIFY_AUDIO_SETTINGS , 392
com.android.vending.BILLING , 389
android.permission.BLUETOOTH , 382
android.permission.BLUETOOTH_ADMIN , 324
android.permission.WRITE_CALL_LOG , 311
android.permission.READ_LOGS , 300
android.permission.BROADCAST_STICKY , 299
com.android.launcher.permission.INSTALL_SHORTCUT , 298
android.permission.ACCESS_GPS , 285
android.permission.CHANGE_NETWORK_STATE , 253
android.permission.DISABLE_KEYGUARD , 227
android.permission.RESTART_PACKAGES , 214
android.permission.MOUNT_UNMOUNT_FILESYSTEMS , 200
android.permission.SYSTEM_ALERT_WINDOW , 181
android.permission.USE_CREDENTIALS , 173
android.permission.READ_CALENDAR , 171
android.permission.READ_SMS , 171
android.permission.ACCESS_LOCATION , 169
android.permission.WRITE_CALENDAR , 157
android.permission.FLASHLIGHT , 154
android.permission.WRITE_SMS , 149
android.permission.RECORD_VIDEO , 143
android.webkit.permission.PLUGIN , 133
android.permission.CHANGE_CONFIGURATION , 124
android.permission.NFC , 120
