hitid	hittypeid	packageName	permission	purpose	comfortScore
2J392HECWA6XJELR8JRCW5KX63EJK4	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.gameinsight.kingdom	READ_PHONE_STATE	INTERNAL	0.75
2NA8SV7WGKCCB1II8EU3THAP7E7R10	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.gameinsight.kingdom	READ_PHONE_STATE	TARGETED_ADS	-0.7894736842105263
2ZKKYEPLSP7501JLSNUOHHQE75EWQ3	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.gameinsight.kingdom	GET_ACCOUNTS	INTERNAL	-0.05263157894736842
2F55F3Q0JG5TE2KRS224GF9S92CDHF	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.gameinsight.myclinic	READ_PHONE_STATE	INTERNAL	0.5294117647058824
2U78PJWKUDD8D28IM70Z7B6UAY29KZ	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.gameinsight.myclinic	READ_PHONE_STATE	TARGETED_ADS	0.0625
22OVCPWZ9RNDCYLAXWYSU3DTX4XBQ3	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.gamelion.ck	READ_PHONE_STATE	MOBILE_ANALYTICS	0.35
2H6HOVR14IXK4IIOYL5C3A6XK8K782	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.gamelion.ck	READ_PHONE_STATE	TARGETED_ADS	-0.55
24BL0XULRGNTRZ01IHO5MP7NNCG4QQ	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.gamevil.cartoonwars.one.global	READ_PHONE_STATE	TARGETED_ADS	-0.15
2W36VCPWZ9RNTCF3R5J7ZN3DAQPAPF	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.gamevil.cartoonwars.one.global	READ_PHONE_STATE	INTERNAL	0.7368421052631579
28P0G5R98D8JJBBMSWJTUYCGKW7TD5	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.gamevil.cartoonwars.two.global	READ_PHONE_STATE	INTERNAL	0.65
2UWY5COW0LGRFJ5RNJCCDVNUG696XA	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.gamevil.cartoonwars.two.global	READ_PHONE_STATE	TARGETED_ADS	-0.3333333333333333
26L6XBAT2D5N6EKKB7H0QG5TEFZ51I	28R0LWSBRI8IARZDQDZJOSTLB921DC	com.geogame.event	ACCESS_FINE_LOCATION	MOBILE_ANALYTICS	1.0
2S5VP3TVOK5UVZ2GUBHEVZFY6LD52Z	28R0LWSBRI8IARZDQDZJOSTLB921DC	com.geogame.event	READ_PHONE_STATE	TARGETED_ADS	0.0
2WAVGULF395SCMKVXJJ3UYNJRRQBPS	28R0LWSBRI8IARZDQDZJOSTLB921DC	com.geogame.event	ACCESS_FINE_LOCATION	INTERNAL	0.3076923076923077
24C8LZ6R70G57P5S4NUVL7WS93K7NR	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.gjmatw.android.app	ACCESS_FINE_LOCATION	TARGETED_ADS	-0.23529411764705882
2FQTNKIMZSM50VE7YSD0WGVFKSHZCR	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.glu.android.ck	READ_PHONE_STATE	TARGETED_ADS	0.1
28R8D8J3VE7W88Q2UG73TCK8R3XIYL	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.glu.android.gunbros_free	READ_PHONE_STATE	TARGETED_ADS	-0.05
29ACXKNQY2RCZ03IVZ53OR0KBS71QB	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.google.android.ytremote	GET_ACCOUNTS	INTERNAL	1.15
2MX3Q0JG5TYM3STD780FGSSSY7XFJY	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.google.android.ytremote	READ_PHONE_STATE	INTERNAL	0.6
218W618N46UXVSAJ113E0NDS43FOQJ	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.gotow.hexdefensefree	GET_ACCOUNTS	INTERNAL	0.6842105263157895
21405BMJTUHYCID8LDIAES5W3B2LG5	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.gridmob.android.funnycall	READ_PHONE_STATE	INTERNAL	0.75
2LKJ1LY58B72N2XXCJBHK16YW2SS7O	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.gridmob.android.funnycall	READ_PHONE_STATE	TARGETED_ADS	-0.25
2CUPWZ9RNDWI4BY73WE3KTGUIDVSDH	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.guidasky.android	READ_PHONE_STATE	INTERNAL	0.8888888888888888
2BVD8XMB3Q39FG8LQXF604EV93QRG0	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.hyperkani.hyppely	READ_PHONE_STATE	TARGETED_ADS	-0.2
23DHVKCJ011KIN1Y3DBQ36184E279R	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.ielfgame.ironRusher	READ_PHONE_STATE	TARGETED_ADS	-0.3157894736842105
25XXRDS4IC1EETKCFJD18A2IC8ZWZX	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.ielfgame.ironRusher	READ_PHONE_STATE	INTERNAL	0.5
28J4IXKO2L92XU9B6AO35OCCWA9CD7	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.insasofttech.GhostCam	CAMERA	INTERNAL	1.0
2N633FDEY5COCGIVN3U8JRFLTGS1S0	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.insasofttech.GhostCam	READ_PHONE_STATE	TARGETED_ADS	-0.3
27ACM6IAA2SEYAR9W4FQRKA4ZSOLLB	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.insasofttech.TattooCam	READ_PHONE_STATE	TARGETED_ADS	-0.6666666666666666
2I0NMHGYQ4J33Q8L7JDFMOYYZ3Y9M5	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.jackdoit.lockbotfree	READ_PHONE_STATE	INTERNAL	0.25
20I11K274J7906TLXCE4DUXFS7FFD2	2LBXKO2L92HESC7LT7POJCF0CVLFEJ	com.jointhearmy	READ_PHONE_STATE	INTERNAL	-0.16666666666666666
22DWJ5OPB0YVWF5DI027LP9UJVE5XC	2LBXKO2L92HESC7LT7POJCF0CVLFEJ	com.jointhearmy	ACCESS_FINE_LOCATION	INTERNAL	0.52
2K839Z0B6UTOM91TRWKVYKGPD2SYNI	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.kauf.talking.baum.TalkingJamesSquirrel	READ_PHONE_STATE	TARGETED_ADS	-0.45
2TRKSSZVXX2QKLR9GUFYNNIWIXP5NA	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.klik.games.fastball2	READ_PHONE_STATE	TARGETED_ADS	0.25
2ALHVWAVKI623ZNHXBTZG9QHNLGPH6	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.lavapps.AirTrafficControlLite	READ_PHONE_STATE	TARGETED_ADS	-0.4
289LFQ0ONNVRXHHWKD5GYB76455TKJ	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.lily.times.rabbit1.all	READ_PHONE_STATE	TARGETED_ADS	-0.2631578947368421
2IF3V0FK0COKIZBGIBGKR9LRDGJOHN	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.magmamobile.game.soccer	READ_PHONE_STATE	TARGETED_ADS	-0.35
20EKUDD8XMB36J6EWFXU0O6TK8WDOC	2LBXKO2L92HESC7LT7POJCF0CVLFEJ	com.mangolee.fail.wtf.sexy.girl.wired.funny	READ_PHONE_STATE	INTERNAL	-0.5263157894736842
24M6UXFCD45XSUQ29WETRIN3AQLUW7	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.menueph.entertainment.finger	READ_PHONE_STATE	MOBILE_ANALYTICS	-0.3333333333333333
29BLB3L0FBJ9Y48YANIE2E5R61YXL9	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.menueph.entertainment.russianroulette	READ_PHONE_STATE	TARGETED_ADS	-0.5
29QSV7WGKCCV110R67UMOAPQLM5S27	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.menueph.entertainment.russianroulette	ACCESS_FINE_LOCATION	TARGETED_ADS	0.0
2OVZKPFE4EGDXTJH1PZIGNZWNRA7HH	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.menueph.entertainment.russianroulette	READ_PHONE_STATE	MOBILE_ANALYTICS	-0.2631578947368421
2SLQ39Z0B6UT4MQJAZJT2RKG66OXMB	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.menueph.entertainment.russianroulette	ACCESS_FINE_LOCATION	MOBILE_ANALYTICS	-0.5263157894736842
2UZDM25L8I9NFC3WA3XOL4QWO33RHZ	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.menueph.entertainment.russianroulette	READ_PHONE_STATE	INTERNAL	-0.4
2CYULF395SW63WYUO7EYUJBYWBBDRD	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.mindSpringLabs.sithSaber	READ_PHONE_STATE	TARGETED_ADS	-0.5333333333333333
2XO7D1X3V0FKGSLZYN51T7PK1JGDKJ	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.miniclip.fraggerfree	READ_PHONE_STATE	TARGETED_ADS	-0.15
2UK1O3W5XH0J55PXYOPEWLSPOFHICF	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.mirasoftapps.nudescanner	READ_PHONE_STATE	TARGETED_ADS	-1.0
26U6SK9RJ85OFYWTDQ1AWMOO7FB5TB	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.mobage.ww.a448.TouchHockey_android	ACCESS_FINE_LOCATION	TARGETED_ADS	-0.25
2GRO9Z6KW4ZMQFEWNVCFX0ON45N5EK	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.mobage.ww.a448.TouchHockey_android	GET_ACCOUNTS	TARGETED_ADS	-0.35
2P1IA0RYNJ923ZH1W92MQTUHF6Z38U	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.mobage.ww.a448.TouchHockey_android	ACCESS_FINE_LOCATION	MOBILE_ANALYTICS	0.0
2S4JTUHYW2GT5POP3WWWT169F2KPKA	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.mobage.ww.a448.TouchHockey_android	READ_PHONE_STATE	INTERNAL	0.7
2X7GSNTL0XUL7WK87NUMTDX5WZ40MK	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.mobage.ww.a448.TouchHockey_android	READ_PHONE_STATE	TARGETED_ADS	0.5
27IONNVRH1KH4PBVNFY6UV9L163OXH	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.mobage.ww.a692.Bahamut_Android	READ_PHONE_STATE	INTERNAL	1.1
2A30XULRGNTBZJJ191WFW7N6JUCR5I	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.mobage.ww.a692.Bahamut_Android	READ_PHONE_STATE	TARGETED_ADS	0.25
2WW4EGDHDM251OFOJ3N6OEZ65O0MCY	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.mobage.ww.a692.Bahamut_Android	ACCESS_FINE_LOCATION	MOBILE_ANALYTICS	0.05
2XNR98D8J3VENCP7PRPCN3MC1I6GWT	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.mobage.ww.a692.Bahamut_Android	ACCESS_FINE_LOCATION	TARGETED_ADS	-0.47368421052631576
2C4EC1PC6SK97Z5KK39ZLHMARZJO0N	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.mobileroadie.TaylorSwift	READ_PHONE_STATE	INTERNAL	0.5263157894736842
2BU26DG67D1XJBXUG43OR2JEHGIF8W	2LBXKO2L92HESC7LT7POJCF0CVLFEJ	com.mobispectra.android.apps.car2enjoy	ACCESS_FINE_LOCATION	TARGETED_ADS	0.3333333333333333
2G2PFE4EGDHD2I204M0N6W6HUTH9JI	2LBXKO2L92HESC7LT7POJCF0CVLFEJ	com.mobispectra.android.apps.car2enjoy	ACCESS_FINE_LOCATION	INTERNAL	1.4285714285714286
2BLK4F0OHOVRHKFCGSTLG2HET6623P	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.morisoft.AndroidFreeGamENG.AOD	READ_PHONE_STATE	TARGETED_ADS	-0.631578947368421
2DSVKI62NJQ2HNZE5DHHDBKLT59LTD	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.morisoft.AndroidFreeGamENG.AOD	READ_PHONE_STATE	INTERNAL	0.8333333333333334
23WC1PC6SK9RZO23VMQEOMAA6WL1PK	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.ms.coupleobserver	GET_ACCOUNTS	INTERNAL	0.8461538461538461
28K4SMEZZ2MI02KOQCG9538TD6TL4I	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.ms.coupleobserver	READ_PHONE_STATE	INTERNAL	1.0
2UHXR24SMEZZI2FZIR0UFP9YKIQI1P	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.ms.coupleobserver	ACCESS_FINE_LOCATION	TARGETED_ADS	-0.06666666666666667
2RCC26DG67D1DJSFBORCVK2JVBJ7E2	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.murtos.android.peopleofwalmart	READ_PHONE_STATE	TARGETED_ADS	-0.7222222222222222
2KD0FK0COK2JUHJMLOB9SRW6596QJ3	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.myxer.android	READ_CONTACTS	TARGETED_ADS	-1.0
2KZVWAVKI62NZ6ZG36Q9GQH6SUHQIR	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.myxer.android	ACCESS_FINE_LOCATION	MOBILE_ANALYTICS	-0.16666666666666666
2MAW6NG1FS3NE3GQUJSF6SZLJ7NYKD	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.myxer.android	READ_PHONE_STATE	TARGETED_ADS	0.1111111111111111
2NCFBNFSVGULVJ6KO0XNN1FSKXVK60	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.myxer.android	ACCESS_FINE_LOCATION	TARGETED_ADS	0.0
2NVG67D1X3V0V0XRKOTJL1M76UGIB7	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.myxer.android	READ_PHONE_STATE	INTERNAL	0.4444444444444444
2YN7DZKPFE4EWTESI6WLFI9NFQ6F5J	2LBXKO2L92HESC7LT7POJCF0CVLFEJ	com.novalibra.cashierlive.inventory	CAMERA	INTERNAL	1.35
2D2UDD8XMB3QJPWF7ALTV6T4V5PPER	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.nurogames.talkingsantalite	READ_PHONE_STATE	TARGETED_ADS	0.125
2WLQ0JG5TYMNSCVQ0D69ZSSHEBYKG2	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.nvidia.tegrazone	GET_ACCOUNTS	INTERNAL	0.7777777777777778
28R8D8J3VE7W88Q2UG73TCK8R3YYI2	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.outfit7.talkinggina	READ_PHONE_STATE	TARGETED_ADS	-0.4
2G2PFE4EGDHD2I204M0N6W6HV939J1	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.outfit7.talkinggina	READ_PHONE_STATE	INTERNAL	0.2
2581SNQQ7Q67GLY5GGER82TQTBTT9P	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.outfit7.talkingpierrefree	READ_PHONE_STATE	TARGETED_ADS	-0.15
2A3B3L0FBJ9I4RGTFV5VL5RP8CIYMI	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.outfit7.talkingpierrefree	READ_PHONE_STATE	INTERNAL	0.6
236FXRDS4IC1UEA2TN6M81A2Z5UVYW	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.outfit7.tomlovesangelafree	CAMERA	TARGETED_ADS	-0.625
2525UFJ51Y7QU4WUUUJ1JSTM5PUC9Q	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.outfit7.tomlovesangelafree	READ_PHONE_STATE	TARGETED_ADS	0.07142857142857142
2BQY1THV8ER9EOQ2GMDZZM5KWRP1O3	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.outfit7.tomlovesangelafree	READ_PHONE_STATE	MOBILE_ANALYTICS	-0.29411764705882354
2TEA6X3YOCCFGSMKG1GTPNIIE8CQP3	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.outfit7.tomlovesangelafree	READ_PHONE_STATE	INTERNAL	0.4166666666666667
23QJIA0RYNJ9I3GZI4WBTJTUY8S27U	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.paladin.GunStrike	READ_PHONE_STATE	INTERNAL	0.4
2W342J1LY58BNI41WM7FRHD1N8CQ5I	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.pallosalama.dice.free	READ_PHONE_STATE	TARGETED_ADS	-0.45454545454545453
2QQJHSTLB3L0VRGOES2JLJREB85HTA	2LBXKO2L92HESC7LT7POJCF0CVLFEJ	com.pedrocorp.android.guitar	RECORD_AUDIO	INTERNAL	1.4210526315789473
29DQ8H88MQU61LLQRG91YXX4RSGS90	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.pigeon.happybdaycakelite	READ_PHONE_STATE	INTERNAL	0.1
2BLK4F0OHOVRHKFCGSTLG2HET6723Q	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.pigeon.happybdaycakelite	GET_ACCOUNTS	INTERNAL	0.21052631578947367
26YSNTL0XULRW3QQF7DMKX5F51N1NU	2LBXKO2L92HESC7LT7POJCF0CVLFEJ	com.playtales.en.hanselygretel	READ_PHONE_STATE	INTERNAL	0.09375
2JMSMEZZ2MIK23694T0YA8TWCRJ5MH	2LBXKO2L92HESC7LT7POJCF0CVLFEJ	com.playtales.en.hanselygretel	READ_PHONE_STATE	MOBILE_ANALYTICS	-0.875
2VMBLYHVI44O8IH0QC4NLZSBQJ62W4	2LBXKO2L92HESC7LT7POJCF0CVLFEJ	com.popcannibal.spacethunk	READ_PHONE_STATE	TARGETED_ADS	-0.25
2VHZ2MIKMN9UO56DZCKW3XI394V9QS	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.project_x.ARShooting	CAMERA	INTERNAL	0.8
29UGW40SPW1I32EVUUVJANABM5G0D9	2LBXKO2L92HESC7LT7POJCF0CVLFEJ	com.protoscomunicaciones.localizamovil	ACCESS_FINE_LOCATION	INTERNAL	0.7777777777777778
26L6XBAT2D5N6EKKB7H0QG5TEFY15D	28R0LWSBRI8IARZDQDZJOSTLB921DC	com.readingbee.studiofreeaudiobooks	RECORD_AUDIO	INTERNAL	1.0
2A30XULRGNTBZJJ191WFW7N6JUDR5J	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.red.dino	READ_PHONE_STATE	TARGETED_ADS	-0.85
2XXL6VCPWZ9R3TTXKZSSESN3TNR9O1	2LBXKO2L92HESC7LT7POJCF0CVLFEJ	com.repsis.android.tapdroid	READ_PHONE_STATE	TARGETED_ADS	-0.7857142857142857
29DQ8H88MQU61LLQRG91YXX4RSFS9Z	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.rixment.game.rocketcraze	READ_PHONE_STATE	INTERNAL	0.85
2ELV0FK0COK2ZUY13TBKGLRWNYVPIZ	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.rixment.game.rocketcraze	READ_PHONE_STATE	TARGETED_ADS	-0.05
283FQ0ONNVRHH0E35I7RI76NCJHULE	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.roboconn.snipelite	ACCESS_FINE_LOCATION	TARGETED_ADS	-0.4
2C2CJ011K274ZN6ZM0X1FN46B7BAC2	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.roboconn.snipetrial	ACCESS_FINE_LOCATION	TARGETED_ADS	-0.47368421052631576
243VWJ5OPB0YBWWNUQNBEEP9BDXW4M	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.robotwheelie.android.facegoo	ACCESS_FINE_LOCATION	TARGETED_ADS	-0.6875
27MJ3NAB6BFMVVLDUMK10JFDXOOTGG	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.robotwheelie.android.facegoo	READ_PHONE_STATE	TARGETED_ADS	-0.4
2TFKNQY2RCJKMJWAA78R7KUIR06S3J	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.robotwheelie.android.facegoo	ACCESS_FINE_LOCATION	MOBILE_ANALYTICS	0.29411764705882354
283FQ0ONNVRHH0E35I7RI76NCJGLU4	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.rocketmind.fishing	GET_ACCOUNTS	INTERNAL	0.7647058823529411
29BMOFXRDS4ISHBD9ROJMM11RCDWTH	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.rocketmind.fishing	ACCESS_FINE_LOCATION	MOBILE_ANALYTICS	0.4117647058823529
2KXDEY5COW0LW7WI4GIFSC6V44V4VK	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.rocketmind.fishing	READ_PHONE_STATE	INTERNAL	0.6470588235294118
2NFBAT2D5NQY3LCIM4AGCTYM4MS73A	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.rocketmind.fishing	ACCESS_FINE_LOCATION	TARGETED_ADS	-0.15789473684210525
2NF3YOCCF0CPL0U4PMEIPXYGLZHTSZ	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.roguerocketgames.sushichop	READ_PHONE_STATE	TARGETED_ADS	-0.3157894736842105
2XE40SPW1INMXWV50NUNHB6BWWB2FY	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.roguerocketgames.sushichop	READ_PHONE_STATE	INTERNAL	0.5263157894736842
2A79RA7S5WM1MPV7KJY0QMHLRSPUZX	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.romanempire	READ_PHONE_STATE	TARGETED_ADS	0.05263157894736842
20JLY58B727MGYDUGL41DYFSCP09UW	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.rovio.amazingalex.trial	READ_PHONE_STATE	MOBILE_ANALYTICS	0.3157894736842105
2GFR24SMEZZ22YH1JDL8W9Y3P3R2J0	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.rovio.angrybirds	READ_PHONE_STATE	MOBILE_ANALYTICS	0.15789473684210525
2CO6RLPHIT3HBC7AGMX2UJQ2IHY9HV	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.rovio.angrybirdsspace.ads	READ_PHONE_STATE	MOBILE_ANALYTICS	-0.05
2TX0CP5KXPTI3YFCUKVPT7NYNG0YZZ	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.sensacine.android	ACCESS_FINE_LOCATION	INTERNAL	1.2142857142857142
2U425L8I9NZWMXBE2S54XW7TPG5TJK	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.sensacine.android	READ_PHONE_STATE	INTERNAL	0.26666666666666666
2QP46OQ1SNQQN63MW9SQRCNRICPP5P	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.silvertree.cordysky	GET_ACCOUNTS	INTERNAL	0.5333333333333333
2I0NMHGYQ4J33Q8L7JDFMOYYZ3XM9H	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.sixwaves.strikefleetomega	READ_PHONE_STATE	MOBILE_ANALYTICS	0.47368421052631576
2JJO3W5XH0JP58FHG25PSSP7MUGDJK	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.sixwaves.strikefleetomega	READ_PHONE_STATE	TARGETED_ADS	-0.5
2OOO33FDEY5C4CX0CVQ3FCRF2M1R0X	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.sixwaves.strikefleetomega	READ_PHONE_STATE	INTERNAL	0.47368421052631576
2P09NZW6HEZ64U15SBK8D9GU3CXYOX	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.smartanuj.jokes	READ_PHONE_STATE	TARGETED_ADS	-0.21052631578947367
2Z3KH1Q6SVQ8XO51MYXLCOBVTSXL2M	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.smartanuj.jokes	READ_PHONE_STATE	INTERNAL	1.105263157894737
2RS2SEIUUU0046HZ689IZ8S2AVHRRD	28R0LWSBRI8IARZDQDZJOSTLB921DC	com.socialnmobile.hd.flashlight	CAMERA	INTERNAL	1.588235294117647
2WL95SW6NG1F8JKDJN2YM1FZ8TWVHF	2LBXKO2L92HESC7LT7POJCF0CVLFEJ	com.softetic.plp.bam.demo	READ_PHONE_STATE	TARGETED_ADS	-0.8888888888888888
2DDOX7H57DZK5VBJAK4HKM2512IA0G	2LBXKO2L92HESC7LT7POJCF0CVLFEJ	com.soundeffects.voicedoll	RECORD_AUDIO	INTERNAL	0.9411764705882353
28AQV66RLPHI9JEASEMKP62N00YE69	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.storybird.spacebusterlite	READ_PHONE_STATE	INTERNAL	0.75
2C2CJ011K274ZN6ZM0X1FN46B7CCA5	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.stream.phd	READ_PHONE_STATE	TARGETED_ADS	-0.7
2RJQP6AUC26DWM4SX1UV7FK0TYH297	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.stuckpixelinc.epicfail	READ_PHONE_STATE	TARGETED_ADS	-0.55
22T3L0FBJ9IORZBYNIMECRPRJWWNZY	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.stuckpixelinc.funnypics	READ_PHONE_STATE	TARGETED_ADS	0.23529411764705882
20P9KQW618N4MAUU8HV54CET4NONLF	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.stumbleupon.android.app	READ_PHONE_STATE	MOBILE_ANALYTICS	0.7692307692307693
2P4Z9O9Z6KW4F27EDLIRSFQ05XKC39	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.stumbleupon.android.app	GET_ACCOUNTS	INTERNAL	1.3
20LNAB6BFMFF4EVXP5KJMDGE86BVI8	2LBXKO2L92HESC7LT7POJCF0CVLFEJ	com.swagbuckstvmobile.views	ACCESS_FINE_LOCATION	TARGETED_ADS	-0.23076923076923078
2QNSW6NG1FS33EKY7261MZSZ2CTXJ7	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.tapjoy.tapdefense	READ_PHONE_STATE	INTERNAL	0.2
2DMZMAZHHRRLV6X3JRMRO1KH5JBCLN	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.tapular.grenadewhistle	READ_PHONE_STATE	TARGETED_ADS	-0.8125
2ETNVP3TVOK5AVGKX2YQLOZFEJ3148	28R0LWSBRI8IARZDQDZJOSTLB921DC	com.teachersparadise.groovyscratchdraw	ACCESS_FINE_LOCATION	TARGETED_ADS	-0.6363636363636364
2Z7DOBDDP8PJC0RS9COMI3Q3PSBE3J	28R0LWSBRI8IARZDQDZJOSTLB921DC	com.teachersparadise.groovyscratchdraw	READ_PHONE_STATE	TARGETED_ADS	-1.125
21E4ZMAZHHRR1VNFKREVYH1KXI9KBR	2LBXKO2L92HESC7LT7POJCF0CVLFEJ	com.teamandroid.game	READ_PHONE_STATE	TARGETED_ADS	-0.3157894736842105
2MTMJTUHYW2G95666BJ53M16Q8OJOO	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.teamsoft.falldown	READ_PHONE_STATE	TARGETED_ADS	0.0
