permission , count
SUM , 25118
android.permission.INTERNET , 20673
android.permission.ACCESS_NETWORK_STATE , 16287
android.permission.READ_EXTERNAL_STORAGE , 15318
android.permission.WRITE_EXTERNAL_STORAGE , 15188
android.permission.READ_PHONE_STATE , 7398
android.permission.VIBRATE , 6480
android.permission.WAKE_LOCK , 5717
android.permission.ACCESS_FINE_LOCATION , 5538
android.permission.ACCESS_WIFI_STATE , 5016
android.permission.ACCESS_COARSE_LOCATION , 4779
android.permission.GET_ACCOUNTS , 4321
android.permission.RECEIVE_BOOT_COMPLETED , 4234
android.permission.CAMERA , 4025
android.permission.READ_CONTACTS , 3560
com.google.android.c2dm.permission.RECEIVE , 2802
android.permission.CALL_PHONE , 2446
android.permission.RECORD_AUDIO , 2190
android.permission.READ_CALL_LOG , 2113
android.permission.GET_TASKS , 1711
com.android.vending.BILLING , 1449
com.google.android.providers.gsf.permission.READ_GSERVICES , 1445
android.permission.SEND_SMS , 1379
android.permission.WRITE_CONTACTS , 1367
android.permission.WRITE_SETTINGS , 1361
android.permission.CHANGE_WIFI_STATE , 1295
android.permission.READ_CALENDAR , 1281
com.android.vending.CHECK_LICENSE , 1234
android.permission.BLUETOOTH , 1144
android.permission.RECEIVE_SMS , 1110
android.permission.WRITE_CALENDAR , 1052
android.permission.USE_CREDENTIALS , 1046
android.permission.MODIFY_AUDIO_SETTINGS , 1033
android.permission.ACCESS_LOCATION_EXTRA_COMMANDS , 973
android.permission.BLUETOOTH_ADMIN , 939
android.permission.READ_SMS , 898
android.permission.WRITE_CALL_LOG , 877
android.permission.SYSTEM_ALERT_WINDOW , 823
com.android.launcher.permission.INSTALL_SHORTCUT , 804
android.permission.FLASHLIGHT , 753
android.permission.MANAGE_ACCOUNTS , 721
android.permission.READ_LOGS , 666
android.permission.CHANGE_NETWORK_STATE , 660
android.permission.DISABLE_KEYGUARD , 659
android.permission.BROADCAST_STICKY , 619
android.permission.WRITE_SYNC_SETTINGS , 556
android.permission.READ_SYNC_SETTINGS , 533
android.permission.WRITE_SMS , 514
android.permission.AUTHENTICATE_ACCOUNTS , 502
