packageName,permission,purpose,avgScore,comfortScore,hybridScore,isHybridAvg,knnScore
air.couk.hamzagames.ultimatesmasher,READ_PHONE_STATE,TARGETED_ADS,-0.32706759482848835,-0.05263157894736838,-0.32706759482848835,1.0,-0.20654091417268655
amep.games.af_final,READ_PHONE_STATE,TARGETED_ADS,-0.3226129295579034,-0.21052631578947353,-0.3226129295579034,1.0,-0.2352991056071551
atticlab.ScaryMazedGame,READ_PHONE_STATE,TARGETED_ADS,-0.32846578381044755,-0.25,-0.32846578381044755,1.0,-0.2725670221304896
atticlab.whip,READ_PHONE_STATE,TARGETED_ADS,-0.3237895882257815,-0.3,-0.3237895882257815,1.0,-0.40252696078431377
br.com.jera.vikings,READ_PHONE_STATE,TARGETED_ADS,-0.32226697565730894,0.0,-0.32226697565730894,1.0,-0.24102375730994152
ch.xot.droid_catcher,ACCESS_FINE_LOCATION,TARGETED_ADS,-0.44423365288777716,-0.6896551724137935,-0.44423365288777716,1.0,-0.43387407905132375
com.Ama.PanicFlightFree,READ_PHONE_STATE,TARGETED_ADS,-0.3289000032801816,0.23529411764705885,-0.3289000032801816,1.0,-0.1958814499484004
com.Conquer3.Kingdoms.game.good.haha,READ_PHONE_STATE,TARGETED_ADS,-0.3206596618716915,-0.4000000000000002,-0.3206596618716915,1.0,-0.2991789717348927
com.alaskajim.whosingsit1990s,READ_PHONE_STATE,TARGETED_ADS,-0.32102539722602436,-0.7647058823529417,-0.32102539722602436,1.0,-0.2895923847609219
com.alpha_aps.naked_scanner,ACCESS_FINE_LOCATION,TARGETED_ADS,-0.4329089313306462,-0.8999999999999996,-0.4329089313306462,1.0,-0.4810730338919195
com.alpha_aps.naked_scanner,READ_PHONE_STATE,TARGETED_ADS,-0.3214396037611628,-0.3499999999999998,-0.3214396037611628,1.0,-0.44652003067308804
com.androp.cube.dolphin,READ_PHONE_STATE,TARGETED_ADS,-0.32641229946338957,0.0,-0.32641229946338957,1.0,-0.3245092879256965
com.animoca.prettyPetSalonSeasons,READ_PHONE_STATE,TARGETED_ADS,-0.3243034271870145,-0.31578947368421056,-0.3243034271870145,1.0,-0.2995815058479533
com.appmania.ironwars.hd,READ_PHONE_STATE,TARGETED_ADS,-0.3223578632869247,-0.10000000000000005,-0.3223578632869247,1.0,-0.22054401014791883
com.appmox.jgirl,READ_PHONE_STATE,TARGETED_ADS,-0.3190580377808242,-1.2999999999999998,-0.3190580377808242,1.0,-0.2935322784084394
com.artofbytes.gravedefence.hd.free,READ_PHONE_STATE,TARGETED_ADS,-0.3206866229079927,-0.5,-0.3206866229079927,1.0,-0.24040901272789814
com.berobo.android.scanner,ACCESS_FINE_LOCATION,TARGETED_ADS,-0.4666624170928374,-0.26315789473684226,-0.4666624170928374,1.0,-0.39658972260317416
com.berobo.android.scanner,READ_PHONE_STATE,TARGETED_ADS,-0.3217076364534873,-0.4499999999999998,-0.3217076364534873,1.0,-0.2846008771929825
com.bestcoolfungames.antsmasher,ACCESS_FINE_LOCATION,TARGETED_ADS,-0.4421024876294812,-0.8000000000000004,-0.4421024876294812,1.0,-0.41837540799162054
com.bestcoolfungames.antsmasher,RECORD_AUDIO,TARGETED_ADS,-0.8291666666666665,-1.3500000000000008,-0.8291666666666665,0.0,-0.8291666666666665
com.bigbluebubble.fatfree,READ_PHONE_STATE,TARGETED_ADS,-0.32029492889982125,-0.1875,-0.32029492889982125,1.0,-0.29978609206840634
com.bodyfitness.health.bnht,READ_PHONE_STATE,TARGETED_ADS,-0.32317668957651813,-0.15,-0.32317668957651813,1.0,-0.3353874269005847
com.breakapps.breakdotcom,ACCESS_FINE_LOCATION,TARGETED_ADS,-0.4607167407391228,-0.31578947368421056,-0.4607167407391228,1.0,-0.42619016046589575
com.codemonkey.titanturret,READ_PHONE_STATE,TARGETED_ADS,-0.3262603991978434,-0.10000000000000005,-0.3262603991978434,1.0,-0.18972933866529068
com.codingcaveman.SoloTrial,READ_PHONE_STATE,TARGETED_ADS,-0.32474754522446614,-0.11764705882352942,-0.32474754522446614,1.0,-0.30587125902992773
com.com2us.imo.normal.freefull.google.global.android.common,READ_PHONE_STATE,TARGETED_ADS,-0.32258797980062925,-0.1875,-0.32258797980062925,1.0,-0.2749822841417268
com.com2us.inotia3.normal.freefull.google.global.android.common,READ_PHONE_STATE,TARGETED_ADS,-0.32216739765518576,-0.05263157894736838,-0.32216739765518576,1.0,-0.3154697927416582
com.com2us.minigameparadise.normal.freefull.google.global.android.common,READ_PHONE_STATE,TARGETED_ADS,-0.324759698177924,-0.16666666666666666,-0.324759698177924,1.0,-0.30784378224974207
com.com2us.ovenbreak.normal.freefull.google.global.android.common,READ_PHONE_STATE,TARGETED_ADS,-0.32426665869502874,-0.26315789473684226,-0.32426665869502874,1.0,-0.1993292770324504
com.cracked.android.lite,ACCESS_FINE_LOCATION,TARGETED_ADS,-0.45623696052792967,-0.23529411764705885,-0.45623696052792967,1.0,-0.4522049116996606
com.creativemobile.DragRacing,READ_PHONE_STATE,TARGETED_ADS,-0.3233973548942127,-0.8500000000000003,-0.3233973548942127,1.0,-0.25581207000344
com.darksummoner,READ_PHONE_STATE,TARGETED_ADS,-0.3214761086666732,-0.47368421052631554,-0.3214761086666732,1.0,-0.30291118421052626
com.dedalord.runningfred,READ_PHONE_STATE,TARGETED_ADS,-0.3226809864030375,-0.31578947368421056,-0.3226809864030375,1.0,-0.3061719054580897
