packageName,permission,purpose,avgScore,comfortScore,hybridScore,isHybridAvg,knnScore
amep.games.af_final,READ_PHONE_STATE,INTERNAL,0.2633555471573691,0.9499999999999995,0.45131578947368417,0.0,0.45131578947368417
ar.com.ps3argentina.trophies,GET_ACCOUNTS,INTERNAL,0.8445444948585591,1.2105263157894732,0.8759307992202728,0.0,0.8759307992202728
au.com.nab.mobile,ACCESS_FINE_LOCATION,INTERNAL,0.5712186850886168,-0.10000000000000005,0.27643901420217215,0.0,0.27643901420217215
au.com.nab.mobile,READ_PHONE_STATE,INTERNAL,0.2717263374609067,-0.5789473684210529,0.1852997076023392,0.0,0.1852997076023392
bnw.project.wallpaper.buddycons,READ_PHONE_STATE,INTERNAL,0.2682824109380289,0.3,0.20569444444444446,0.0,0.20569444444444446
br.bovespa,READ_PHONE_STATE,INTERNAL,0.2726729332050531,-0.034482758620689634,0.47864551083591333,0.0,0.47864551083591333
br.com.jera.vikings,READ_PHONE_STATE,INTERNAL,0.26607793830282334,0.6,-0.03281189083820663,0.0,-0.03281189083820663
br.findmycarfree,ACCESS_FINE_LOCATION,INTERNAL,0.5374586628610077,1.3999999999999992,0.6825403519482465,0.0,0.6825403519482465
by.istin.android.kinobaza,READ_PHONE_STATE,INTERNAL,0.2668567363488363,0.3,0.538232905247869,0.0,0.538232905247869
com.Ama.PanicFlightFree,GET_ACCOUNTS,INTERNAL,0.8543226581735575,0.4705882352941177,0.8708040935672513,0.0,0.8708040935672513
com.Ama.PanicFlightFree,READ_PHONE_STATE,INTERNAL,0.2708930986420221,0.41176470588235314,0.011052631578947366,0.0,0.011052631578947366
com.Conquer3.Kingdoms.game.good.haha,GET_ACCOUNTS,INTERNAL,0.8516986841672399,0.5,0.49844379467186484,0.0,0.49844379467186484
com.Conquer3.Kingdoms.game.good.haha,READ_PHONE_STATE,INTERNAL,0.2650669272541584,0.3333333333333333,0.25382066276803117,0.0,0.25382066276803117
com.HBO,READ_PHONE_STATE,INTERNAL,0.2625034798260571,1.1499999999999992,0.389122807017544,0.0,0.389122807017544
com.NextFloor.DragonFlightKakao,READ_PHONE_STATE,INTERNAL,0.2731173022842077,-0.6499999999999999,0.3748065015479876,0.0,0.3748065015479876
com.UCMobile.intl,ACCESS_COARSE_LOCATION,INTERNAL,0.43799122807017543,0.15,0.43799122807017543,1.0,0.43799122807017543
com.UCMobile.intl,ACCESS_FINE_LOCATION,INTERNAL,0.5565560939971392,-0.25,0.1770175438596491,0.0,0.1770175438596491
com.UCMobile.intl,CAMERA,INTERNAL,1.1374483568501073,1.25,1.2269493177387913,0.0,1.2269493177387913
com.UCMobile.intl,READ_PHONE_STATE,INTERNAL,0.2721858435268384,-0.3,0.019270833333333348,0.0,0.019270833333333348
com.UCMobile.intl,RECORD_AUDIO,INTERNAL,1.1416649308269944,1.0500000000000005,1.255230764820548,0.0,1.255230764820548
com.allocine.androidapp,ACCESS_FINE_LOCATION,INTERNAL,0.5436547384804751,1.0,0.41530701754385974,0.0,0.41530701754385974
com.allocine.androidapp,READ_PHONE_STATE,INTERNAL,0.2653499366983571,0.6999999999999996,0.5790328899591025,0.0,0.5790328899591025
com.androcheck.facedet,CAMERA,INTERNAL,1.1551131397668164,0.588235294117647,1.2931676413255362,0.0,1.2931676413255362
com.android.chrome,ACCESS_FINE_LOCATION,INTERNAL,0.5698950095811245,-0.2000000000000001,0.22808479532163742,0.0,0.22808479532163742
com.android.chrome,MANAGE_ACCOUNTS,INTERNAL,1.006827203784634,1.2999999999999998,1.0576900584795321,0.0,1.0576900584795321
com.animoca.prettyPetSalonSeasons,READ_PHONE_STATE,INTERNAL,0.26646965826180197,0.47368421052631554,0.34967673814165046,0.0,0.34967673814165046
com.antivirus,ACCESS_COARSE_LOCATION,INTERNAL,0.28246637426900595,0.8999999999999996,0.28246637426900595,1.0,0.282466374269006
com.antivirus,ACCESS_FINE_LOCATION,INTERNAL,0.5475340455201285,0.9499999999999995,-0.016067251461988306,0.0,-0.016067251461988306
com.antivirus,BLUETOOTH,INTERNAL,0.9177871926548397,0.75,0.9177871926548397,1.0,0.8936928104575163
com.antivirus,CAMERA,INTERNAL,1.1208734732969543,1.6000000000000008,1.0259649122807015,0.0,1.0259649122807015
com.antivirus,GET_ACCOUNTS,INTERNAL,0.8547895882096419,0.9499999999999995,1.0716942820012998,0.0,1.0716942820012998
com.antivirus,READ_CONTACTS,INTERNAL,0.5299651568008736,0.2000000000000001,0.7279532163742692,0.0,0.7279532163742692
com.antivirus,READ_PHONE_STATE,INTERNAL,0.2721353526517118,0.3499999999999998,0.1230701754385965,0.0,0.1230701754385965
com.antivirus,SEND_SMS,INTERNAL,0.4126617237538291,-0.8000000000000004,0.4126617237538291,1.0,0.40955847953216373
com.appson.blobbyvolley,GET_ACCOUNTS,INTERNAL,0.8593191319141292,0.3,0.7588011695906435,0.0,0.7588011695906435
com.asobimo.celes_gp_en,GET_ACCOUNTS,INTERNAL,0.8482964719768337,0.6842105263157898,0.5335380116959064,0.0,0.5335380116959064
com.asobimo.celes_gp_en,READ_PHONE_STATE,INTERNAL,0.27028416182531845,0.75,0.6438036062378167,0.0,0.6438036062378167
com.avast.android.mobilesecurity,GET_ACCOUNTS,INTERNAL,0.8558789922923637,0.5,0.9175000000000002,0.0,0.9175000000000002
com.avast.android.mobilesecurity,READ_CONTACTS,INTERNAL,0.5080143457660377,1.0,0.39153508771929835,0.0,0.39153508771929835
com.avast.android.mobilesecurity,READ_PHONE_STATE,INTERNAL,0.2728149699297294,0.0,0.4015972222222223,0.0,0.4015972222222223
com.avast.android.mobilesecurity,SEND_SMS,INTERNAL,0.3039575675299359,0.25,0.3039575675299359,1.0,0.22144590643274847
com.badoo.mobile,ACCESS_COARSE_LOCATION,INTERNAL,0.35576023391812855,0.5,0.35576023391812855,1.0,0.3557602339181286
com.badoo.mobile,ACCESS_FINE_LOCATION,INTERNAL,0.5652736127653128,0.25,-0.0655285650022492,0.0,-0.0655285650022492
