permission	purpose	packageName	count
GET_ACCOUNTS	INTERNAL	com.vkontakte.android	18
GET_ACCOUNTS	INTERNAL	com.skype.raider	18
SEND_SMS	PAYMENT	eu.nordeus.topeleven.android	18
GET_ACCOUNTS	INTERNAL	com.kii.safe	18
READ_PHONE_STATE	SEARCH_ENGINE	vStudio.Android.Camera360	18
READ_PHONE_STATE	PAYMENT	com.netqin.ps	18
MANAGE_ACCOUNTS	SNS	com.mapbar.android.mapbarmap	18
READ_PHONE_STATE	TARGETED_ADS	com.kfactormedia.mycalendarmobile	18
BLUETOOTH	TARGETED_ADS	com.kaosu.i.battery.ppochi	18
CAMERA	DEVELOPMENT_AID	com.gamestop.powerup	18
AUTHENTICATE_ACCOUNTS	INTERNAL	com.zynga.words	18
READ_PHONE_STATE	UTILITY	com.skype.raider	18
CAMERA	DEVELOPMENT_AID	com.mediafire.android	18
MANAGE_ACCOUNTS	SNS	com.nubee.japanlife	18
READ_PHONE_STATE	SNS	vStudio.Android.Camera360	18
AUTHENTICATE_ACCOUNTS	INTERNAL	com.google.android.gms	18
READ_PHONE_STATE	MOBILE_ANALYTICS	vStudio.Android.Camera360	18
READ_PHONE_STATE	INTERNAL	com.skype.raider	18
MANAGE_ACCOUNTS	INTERNAL	com.viber.voip	18
CAMERA	INTERNAL	com.google.android.apps.unveil	18
CAMERA	INTERNAL	com.skype.raider	18
GET_ACCOUNTS	INTERNAL	com.google.android.gms	18
READ_PHONE_STATE	INTERNAL	com.kii.safe	18
READ_PHONE_STATE	TARGETED_ADS	com.magmamobile.game.mousetrap	18
READ_PHONE_STATE	MOBILE_ANALYTICS	com.skype.raider	17
MANAGE_ACCOUNTS	INTERNAL	com.vkontakte.android	17
READ_CONTACTS	DEVELOPMENT_AID	com.gamestop.powerup	17
CAMERA	INTERNAL	com.kii.safe	17
READ_PHONE_STATE	TARGETED_ADS	com.forshared	17
BLUETOOTH	INTERNAL	com.skype.raider	17
ACCESS_FINE_LOCATION	MOBILE_ANALYTICS	vStudio.Android.Camera360	17
READ_PHONE_STATE	UTILITY	com.omgpop.dstfree	17
READ_CONTACTS	INTERNAL	com.instagram.android	17
RECORD_AUDIO	INTERNAL	com.instagram.android	17
AUTHENTICATE_ACCOUNTS	INTERNAL	com.skype.raider	17
AUTHENTICATE_ACCOUNTS	UTILITY	mobi.browser.flashfox	17
READ_PHONE_STATE	INTERNAL	com.omgpop.dstfree	16
READ_CONTACTS	UTILITY	net.zedge.android	16
ACCESS_FINE_LOCATION	DEVELOPMENT_AID	com.gamestop.powerup	16
ACCESS_FINE_LOCATION	SECONDARY_MARKET	flypiggroup.zhainan2012	15
GET_ACCOUNTS	DEVELOPMENT_AID	com.meecel.feedreader.RssDemonAd	15
BLUETOOTH	SOCIAL_GAMING	com.myfknoll.draw.together	14
READ_PHONE_STATE	INTERNAL	com.shazam.android	13
RECORD_AUDIO	INTERNAL	com.shazam.android	13
CAMERA	GAME_ENGINE	com.ygoar.ygodad	12
RECORD_AUDIO	DEVELOPMENT_AID	com.tommmi.freedjsoftware	12
RECORD_AUDIO	UTILITY	com.shazam.android	12
READ_PHONE_STATE	MOBILE_ANALYTICS	com.shazam.android	11
ACCESS_COARSE_LOCATION	SNS	com.sds.android.ttpod	11
GET_ACCOUNTS	INTERNAL	com.shazam.android	11
AUTHENTICATE_ACCOUNTS	INTERNAL	com.shazam.android	10
ACCESS_FINE_LOCATION	INTERNAL	com.shazam.android	10
ACCESS_FINE_LOCATION	MOBILE_ANALYTICS	com.shazam.android	10
CAMERA	INTERNAL	com.google.android.youtube	10
READ_PHONE_STATE	DEVELOPMENT_AID	com.tommmi.freedjsoftware	9
BLUETOOTH	INTERNAL	com.pandora.android	9
ACCESS_FINE_LOCATION	SNS	com.sds.android.ttpod	9
ACCESS_FINE_LOCATION	TARGETED_ADS	com.shazam.android	8
BLUETOOTH	TARGETED_ADS	se.tv4.tv4playtab	8
RECORD_AUDIO	DEVELOPMENT_AID	grandtheft.auto.vicecity.cheats.unofficial	7
GET_ACCOUNTS	INTERNAL	com.google.android.videos	7
SEND_SMS	UTILITY	com.sbs.lamusica	7
READ_PHONE_STATE	INTERNAL	com.netflix.mediaclient	7
GET_ACCOUNTS	INTERNAL	com.google.android.apps.books	6
READ_PHONE_STATE	INTERNAL	com.pandora.android	6
GET_ACCOUNTS	INTERNAL	com.google.android.music	6
GET_ACCOUNTS	INTERNAL	com.google.android.youtube	6
MANAGE_ACCOUNTS	UTILITY	com.amazon.kindle	6
READ_PHONE_STATE	MOBILE_ANALYTICS	com.netflix.mediaclient	5
AUTHENTICATE_ACCOUNTS	UTILITY	com.amazon.mp3	5
READ_PHONE_STATE	DEVELOPMENT_AID	grandtheft.auto.vicecity.cheats.unofficial	4
AUTHENTICATE_ACCOUNTS	UTILITY	com.amazon.kindle	4
READ_PHONE_STATE	TARGETED_ADS	com.outfit7.talkingtom	4
READ_PHONE_STATE	MOBILE_ANALYTICS	com.sirma.mobile.bible.android	3
GET_ACCOUNTS	INTERNAL	com.sirma.mobile.bible.android	3
READ_PHONE_STATE	TARGETED_ADS	com.sirma.mobile.bible.android	3
RECORD_AUDIO	TARGETED_ADS	com.outfit7.talkingtom	2
READ_PHONE_STATE	MOBILE_ANALYTICS	com.outfit7.talkingtom	1
RECORD_AUDIO	INTERNAL	com.outfit7.talkingtom	1
