,packageName,permission,purpose,avgScore,comfortScore,hybridScore,isHybridAvg,regScore
0,air.couk.hamzagames.ultimatesmasher,READ_PHONE_STATE,TARGETED_ADS,-0.329301969081412,-0.05263157894736838,-0.26952423733806263,0.0,-0.26952423733806263
1,amep.games.af_final,READ_PHONE_STATE,TARGETED_ADS,-0.3219043925256333,-0.21052631578947353,-0.22196410941308722,0.0,-0.22196410941308722
2,atticlab.ScaryMazedGame,READ_PHONE_STATE,TARGETED_ADS,-0.32316456052914017,-0.25,-0.25117978975312283,0.0,-0.25117978975312283
3,atticlab.whip,READ_PHONE_STATE,TARGETED_ADS,-0.3274327968285001,-0.3,-0.3683828028154235,0.0,-0.3683828028154235
4,br.com.jera.vikings,READ_PHONE_STATE,TARGETED_ADS,-0.32631903039699567,0.0,-0.20075436677138064,0.0,-0.20075436677138064
5,ch.xot.droid_catcher,ACCESS_FINE_LOCATION,TARGETED_ADS,-0.44527057924399843,-0.6896551724137935,-0.6645650370712354,0.0,-0.6645650370712354
6,com.Ama.PanicFlightFree,READ_PHONE_STATE,TARGETED_ADS,-0.326945615176608,0.23529411764705885,-0.16838016244725518,0.0,-0.16838016244725518
7,com.Conquer3.Kingdoms.game.good.haha,READ_PHONE_STATE,TARGETED_ADS,-0.3217853293739253,-0.4000000000000002,-0.2512155545622457,0.0,-0.2512155545622457
8,com.alaskajim.whosingsit1990s,READ_PHONE_STATE,TARGETED_ADS,-0.3207274262735434,-0.7647058823529417,-0.35156779413772143,0.0,-0.35156779413772143
9,com.alpha_aps.naked_scanner,ACCESS_FINE_LOCATION,TARGETED_ADS,-0.4434046276034873,-0.8999999999999996,-0.45045514588013297,0.0,-0.45045514588013297
10,com.alpha_aps.naked_scanner,READ_PHONE_STATE,TARGETED_ADS,-0.323337702882773,-0.3499999999999998,-0.33812613079899234,0.0,-0.33812613079899234
11,com.androp.cube.dolphin,READ_PHONE_STATE,TARGETED_ADS,-0.3249044277068235,0.0,-0.38924493314078906,0.0,-0.38924493314078906
12,com.animoca.prettyPetSalonSeasons,READ_PHONE_STATE,TARGETED_ADS,-0.3242607739638745,-0.31578947368421056,-0.20395069238731073,0.0,-0.20395069238731073
13,com.appmania.ironwars.hd,READ_PHONE_STATE,TARGETED_ADS,-0.3215148479712274,-0.10000000000000005,-0.2972330076257134,0.0,-0.2972330076257134
14,com.appmox.jgirl,READ_PHONE_STATE,TARGETED_ADS,-0.31487622713962726,-1.2999999999999998,-0.31802681904556646,0.0,-0.31802681904556646
15,com.artofbytes.gravedefence.hd.free,READ_PHONE_STATE,TARGETED_ADS,-0.3208755367942507,-0.5,-0.21427215694508814,0.0,-0.21427215694508814
16,com.berobo.android.scanner,ACCESS_FINE_LOCATION,TARGETED_ADS,-0.44819893130666305,-0.26315789473684226,-0.6754829740155016,0.0,-0.6754829740155016
17,com.berobo.android.scanner,READ_PHONE_STATE,TARGETED_ADS,-0.32264147189943854,-0.4499999999999998,-0.4032352333724905,0.0,-0.4032352333724905
18,com.bestcoolfungames.antsmasher,ACCESS_FINE_LOCATION,TARGETED_ADS,-0.45022817429856654,-0.8000000000000004,-0.5937058968136487,0.0,-0.5937058968136487
19,com.bestcoolfungames.antsmasher,RECORD_AUDIO,TARGETED_ADS,-0.8052777777777779,-1.3500000000000008,-0.8052777777777779,1.0,-0.6598896316742916
20,com.bigbluebubble.fatfree,READ_PHONE_STATE,TARGETED_ADS,-0.3282894673007512,-0.1875,-0.3032223460142755,0.0,-0.3032223460142755
21,com.bodyfitness.health.bnht,READ_PHONE_STATE,TARGETED_ADS,-0.32853784722486884,-0.15,-0.32494385482263266,0.0,-0.32494385482263266
