packageName,permission,purpose,avgScore,comfortScore,hybridScore,isHybridAvg,regScore
air.couk.hamzagames.ultimatesmasher,READ_PHONE_STATE,TARGETED_ADS,-0.31954862484537183,-0.05263157894736838,-0.09803257084421975,0.0,-0.09803257084421975
amep.games.af_final,READ_PHONE_STATE,INTERNAL,0.2680084839469441,0.9499999999999995,0.25210105858697995,0.0,0.25210105858697995
amep.games.af_final,READ_PHONE_STATE,TARGETED_ADS,-0.3251714148224938,-0.21052631578947353,-0.29721437130496425,0.0,-0.29721437130496425
ar.com.ps3argentina.trophies,GET_ACCOUNTS,INTERNAL,0.8464437508742148,1.2105263157894732,0.8501025327614387,0.0,0.8501025327614387
atticlab.ScaryMazedGame,READ_PHONE_STATE,TARGETED_ADS,-0.3206317392266873,-0.25,-0.05851097352418253,0.0,-0.05851097352418253
atticlab.whip,READ_PHONE_STATE,TARGETED_ADS,-0.3174990072179201,-0.3,-0.12006212563420599,0.0,-0.12006212563420599
au.com.nab.mobile,ACCESS_FINE_LOCATION,INTERNAL,0.5503677565891644,-0.10000000000000005,0.5157163787114409,0.0,0.5157163787114409
au.com.nab.mobile,READ_PHONE_STATE,INTERNAL,0.2764768657963053,-0.5789473684210529,0.43321821452537956,0.0,0.43321821452537956
bnw.project.wallpaper.buddycons,READ_PHONE_STATE,INTERNAL,0.27377854926945633,0.3,0.3839838410350559,0.0,0.3839838410350559
br.bovespa,READ_PHONE_STATE,INTERNAL,0.26721561250544784,-0.034482758620689634,0.5782365221265099,0.0,0.5782365221265099
br.com.jera.vikings,ACCESS_FINE_LOCATION,MOBILE_ANALYTICS,-0.09445033792872541,-0.3,0.002901965764241134,0.0,0.002901965764241134
br.com.jera.vikings,READ_PHONE_STATE,INTERNAL,0.2734320576419978,0.6,0.36307051960520426,0.0,0.36307051960520426
br.com.jera.vikings,READ_PHONE_STATE,TARGETED_ADS,-0.326682406960057,0.0,-0.2162914385054924,0.0,-0.2162914385054924
br.findmycarfree,ACCESS_FINE_LOCATION,INTERNAL,0.5326644545274937,1.3999999999999992,0.8181333125883705,0.0,0.8181333125883705
bubbleshooter.android,ACCESS_FINE_LOCATION,SOCIAL_GAMING,-0.3574561403508772,-0.9499999999999995,0.06407013140619154,0.0,0.06407013140619154
by.istin.android.kinobaza,READ_PHONE_STATE,INTERNAL,0.27209574604441616,0.3,0.5193978556131208,0.0,0.5193978556131208
ch.xot.droid_catcher,ACCESS_FINE_LOCATION,TARGETED_ADS,-0.44131212893881505,-0.6896551724137935,-0.6633083368626311,0.0,-0.6633083368626311
cn.otlive.games.android.CashOut,SEND_SMS,GAME_ENGINE,-1.0554990421301027,-1.2,-0.3880432350740822,0.0,-0.3880432350740822
cn.otlive.games.android.CashOut_Pad,SEND_SMS,GAME_ENGINE,-0.9721657087967686,-1.2999999999999998,-0.775647243547488,0.0,-0.775647243547488
com.Ama.PanicFlightFree,ACCESS_FINE_LOCATION,MOBILE_ANALYTICS,-0.09420567675213734,-0.050000000000000024,-0.05769707552922364,0.0,-0.05769707552922364
com.Ama.PanicFlightFree,ACCESS_FINE_LOCATION,SOCIAL_GAMING,-0.5135847953216375,0.21052631578947353,-0.1951610269487844,0.0,-0.1951610269487844
com.Ama.PanicFlightFree,GET_ACCOUNTS,INTERNAL,0.8578969564403494,0.4705882352941177,0.9151064324503847,0.0,0.9151064324503847
com.Ama.PanicFlightFree,READ_PHONE_STATE,INTERNAL,0.26715567820088687,0.41176470588235314,0.3177353780862432,0.0,0.3177353780862432
com.Ama.PanicFlightFree,READ_PHONE_STATE,MOBILE_ANALYTICS,-0.420450142415909,-0.125,-0.22104912216996822,0.0,-0.22104912216996822
com.Ama.PanicFlightFree,READ_PHONE_STATE,TARGETED_ADS,-0.32344423470588207,0.23529411764705885,-0.2846945816799148,0.0,-0.2846945816799148
com.Conquer3.Kingdoms.game.good.haha,GET_ACCOUNTS,INTERNAL,0.8554166837470749,0.5,0.7846856269041046,0.0,0.7846856269041046
com.Conquer3.Kingdoms.game.good.haha,READ_PHONE_STATE,INTERNAL,0.2662832954968991,0.3333333333333333,0.16299898668492188,0.0,0.16299898668492188
com.Conquer3.Kingdoms.game.good.haha,READ_PHONE_STATE,TARGETED_ADS,-0.32356092734851905,-0.4000000000000002,-0.3824176573829939,0.0,-0.3824176573829939
com.GnarlyGames.GnarBikeTrials,ACCESS_COARSE_LOCATION,PAYMENT,0.7295600166705146,-0.8947368421052635,-0.06771212335005475,0.0,-0.06771212335005475
com.HBO,READ_PHONE_STATE,INTERNAL,0.255936208781042,1.1499999999999992,0.30741687916767996,0.0,0.30741687916767996
com.NextFloor.DragonFlightKakao,READ_PHONE_STATE,INTERNAL,0.2735868037693061,-0.6499999999999999,0.005987031057987406,0.0,0.005987031057987406
com.SnowfallLiveWallpapers,ACCESS_FINE_LOCATION,SOCIAL_GAMING,-0.36595029239766086,-0.8947368421052635,-0.44321111249636413,0.0,-0.44321111249636413
com.UCMobile.intl,ACCESS_COARSE_LOCATION,INTERNAL,0.4349912280701754,0.15,0.5365340840714226,0.0,0.5365340840714226
com.UCMobile.intl,ACCESS_COARSE_LOCATION,SNS,0.3114766081871346,0.4000000000000002,0.43517430643662586,0.0,0.43517430643662586
com.UCMobile.intl,ACCESS_FINE_LOCATION,INTERNAL,0.5754430391997724,-0.25,0.607968982528834,0.0,0.607968982528834
com.UCMobile.intl,ACCESS_FINE_LOCATION,SNS,0.024378654970760253,0.4499999999999998,0.23943322342771703,0.0,0.23943322342771703
