permission , count
SUM , 21
android.permission.INTERNET , 17
android.permission.ACCESS_NETWORK_STATE , 10
android.permission.READ_PHONE_STATE , 8
android.permission.VIBRATE , 7
android.permission.WAKE_LOCK , 6
android.permission.READ_EXTERNAL_STORAGE , 5
android.permission.WRITE_EXTERNAL_STORAGE , 5
com.android.vending.BILLING , 4
android.permission.ACCESS_COARSE_LOCATION , 3
android.permission.GET_TASKS , 3
android.permission.GET_ACCOUNTS , 3
android.permission.ACCESS_FINE_LOCATION , 2
android.permission.START_BACKGROUND_SERVICE , 2
com.google.android.c2dm.permission.RECEIVE , 2
android.permission.ACCESS_WIFI_STATE , 2
com.android.vending.CHECK_LICENSE , 2
android.permission.READ_LOGS , 1
android.permission.RESTART_PACKAGES , 1
android.permission.SEND_SMS , 1
android.permission.CAMERA , 1
.FlexionActivity$GooglePlayBillingReceiver , 1
.FlexionActivity$GooglePlayBillingService , 1
com.playphone.unity.permission.C2D_MESSAGE , 1
android.permission.MOUNT_UNMOUNT_FILESYSTEMS , 1
com.playphone.samuraiwarriors.permission.C2D_MESSAGE , 1
