permission , count
SUM , 1245
android.permission.INTERNET , 1184
android.permission.ACCESS_NETWORK_STATE , 1097
android.permission.READ_EXTERNAL_STORAGE , 876
android.permission.WRITE_EXTERNAL_STORAGE , 871
android.permission.ACCESS_WIFI_STATE , 684
android.permission.READ_PHONE_STATE , 615
com.android.vending.BILLING , 600
android.permission.WAKE_LOCK , 553
android.permission.VIBRATE , 423
com.android.vending.CHECK_LICENSE , 273
android.permission.GET_ACCOUNTS , 272
android.permission.ACCESS_COARSE_LOCATION , 250
com.google.android.c2dm.permission.RECEIVE , 223
android.permission.GET_TASKS , 187
android.permission.ACCESS_FINE_LOCATION , 141
android.permission.CHANGE_WIFI_STATE , 114
android.permission.RECEIVE_BOOT_COMPLETED , 110
android.permission.USE_CREDENTIALS , 83
android.permission.SYSTEM_ALERT_WINDOW , 77
com.android.launcher.permission.INSTALL_SHORTCUT , 71
android.permission.MOUNT_UNMOUNT_FILESYSTEMS , 62
android.permission.READ_LOGS , 54
android.permission.CHANGE_NETWORK_STATE , 53
android.permission.RECORD_AUDIO , 49
android.permission.SEND_SMS , 39
android.permission.CAMERA , 38
android.permission.WRITE_SETTINGS , 37
android.permission.READ_CONTACTS , 34
android.permission.RESTART_PACKAGES , 33
android.permission.RECEIVE_SMS , 32
android.permission.DISABLE_KEYGUARD , 29
android.permission.MANAGE_ACCOUNTS , 28
com.sec.android.iap.permission.BILLING , 27
com.google.android.gms.permission.ACTIVITY_RECOGNITION , 27
android.permission.SET_WALLPAPER , 26
android.permission.BLUETOOTH , 25
org.onepf.openiab.permission.BILLING , 21
android.permission.MODIFY_AUDIO_SETTINGS , 21
android.permission.WRITE_CALENDAR , 17
com.android.launcher.permission.READ_SETTINGS , 17
android.permission.READ_CALENDAR , 16
android.permission.READ_SMS , 16
android.permission.KILL_BACKGROUND_PROCESSES , 15
android.permission.READ_CALL_LOG , 14
com.nokia.payment.BILLING , 13
com.slideme.sam.manager.inapp.permission.BILLING , 13
