permission , count
SUM , 17070
android.permission.INTERNET , 16217
android.permission.ACCESS_NETWORK_STATE , 14015
android.permission.READ_EXTERNAL_STORAGE , 12183
android.permission.WRITE_EXTERNAL_STORAGE , 12169
android.permission.ACCESS_FINE_LOCATION , 11924
android.permission.ACCESS_COARSE_LOCATION , 9754
android.permission.WAKE_LOCK , 5524
android.permission.READ_PHONE_STATE , 5486
android.permission.ACCESS_WIFI_STATE , 4828
android.permission.VIBRATE , 4270
com.google.android.providers.gsf.permission.READ_GSERVICES , 4070
com.google.android.c2dm.permission.RECEIVE , 3651
android.permission.GET_ACCOUNTS , 3234
android.permission.CAMERA , 3002
android.permission.CALL_PHONE , 2785
com.android.vending.BILLING , 1723
com.android.vending.CHECK_LICENSE , 1535
android.permission.RECEIVE_BOOT_COMPLETED , 1463
android.permission.ACCESS_LOCATION_EXTRA_COMMANDS , 1324
android.permission.READ_CONTACTS , 1072
android.permission.GET_TASKS , 1067
android.permission.RECORD_AUDIO , 1018
android.permission.ACCESS_MOCK_LOCATION , 787
android.permission.SEND_SMS , 764
android.permission.CHANGE_WIFI_STATE , 628
android.permission.MODIFY_AUDIO_SETTINGS , 594
android.permission.USE_CREDENTIALS , 545
android.permission.ACCESS_GPS , 519
android.permission.READ_CALL_LOG , 507
android.permission.BROADCAST_STICKY , 488
android.permission.WRITE_CONTACTS , 435
android.permission.READ_LOGS , 433
android.permission.BLUETOOTH , 399
android.permission.WRITE_SETTINGS , 375
com.android.launcher.permission.INSTALL_SHORTCUT , 362
android.permission.RECEIVE_SMS , 336
android.permission.READ_CALENDAR , 310
android.permission.FLASHLIGHT , 308
android.permission.WRITE_CALENDAR , 278
android.permission.SYSTEM_ALERT_WINDOW , 270
android.permission.BLUETOOTH_ADMIN , 270
android.permission.MANAGE_ACCOUNTS , 270
android.permission.ACCESS_LOCATION , 258
android.permission.WRITE_CALL_LOG , 254
android.permission.RECORD_VIDEO , 253
android.permission.MOUNT_UNMOUNT_FILESYSTEMS , 221
android.permission.DISABLE_KEYGUARD , 220
android.permission.ACCESS_ASSISTED_GPS , 200
android.permission.CHANGE_NETWORK_STATE , 169
android.permission.SET_WALLPAPER , 156
android.permission.READ_SMS , 152
android.permission.CHANGE_CONFIGURATION , 139
android.permission.ACCESS_DOWNLOAD_MANAGER , 126
android.webkit.permission.PLUGIN , 122
android.permission.WRITE_OWNER_DATA , 115
android.permission.NFC , 113
android.permission.AUTHENTICATE_ACCOUNTS , 112
com.amazon.device.messaging.permission.RECEIVE , 111
android.permission.WRITE_INTERNAL_STORAGE , 99
android.permission.WRITE_SMS , 96
android.permission.RESTART_PACKAGES , 96
com.google.android.gms.permission.ACTIVITY_RECOGNITION , 95
android.permission.LOCATION , 94
com.example.mapdemo.permission.MAPS_RECEIVE , 93
android.permission.WRITE_SYNC_SETTINGS , 84
android.permission.KILL_BACKGROUND_PROCESSES , 84
android.permission.READ_SYNC_SETTINGS , 83
android.permission.SET_DEBUG_APP , 76
android.permission.ACCESS_CORSE_LOCATION , 75
com.tripwolf.permission.C2D_MESSAGE , 69
com.android.browser.permission.READ_HISTORY_BOOKMARKS , 68
com.tripwolf.permission.GUIDE_DOWNLOAD_INFORMATION , 66
com.android.launcher.permission.UNINSTALL_SHORTCUT , 64
android.permission.STORAGE , 60
android.permission.INTERACT_ACROSS_USERS_FULL , 59
android.permission.CLEAR_APP_CACHE , 56
android.permission.PROCESS_OUTGOING_CALLS , 54
android.permission.MANAGE_DOCUMENTS , 53
android.permission.READ_PROFILE , 53
android.permission.READ_SYNC_STATS , 49
android.permission.CALL_PRIVILEGED , 46
android.permission.BATTERY_STATS , 43
com.google.android.gallery3d.permission.GALLERY_PROVIDER , 43
android.permission.DOWNLOAD_WITHOUT_NOTIFICATION , 42
android.permission.REORDER_TASKS , 37
android.permission.vending.CHECK_LICENSE , 35
com.android.launcher.permission.READ_SETTINGS , 33
android.permission.CONTROL_LOCATION_UPDATES , 33
com.crystalconsulting.permission.MAPS_RECEIVE , 31
com.samsung.android.providers.context.permission.WRITE_USE_APP_FEATURE_SURVEY , 31
android.permission.ACCESS_COARSE_UPDATES , 29
cz.daruma.audioguide.permission.MAPS_RECEIVE , 28
android.permission.BAIDU_LOCATION_SERVICE , 27
com.example.gcm.permission.C2D_MESSAGE , 26
com.htc.HTCSpeaker.ACCESS_VR , 25
android.permission.PERSISTENT_ACTIVITY , 25
com.example.map.permission.MAPS_RECEIVE , 24
com.android.browser.permission.WRITE_HISTORY_BOOKMARKS , 24
com.samsung.accessory.permission.ACCESSORY_FRAMEWORK , 24
android.permission.CHANGE_WIFI_MULTICAST_STATE , 24
android.permission.INSTALL_PACKAGES , 23
android.permission.READ_INTERNAL_STORAGE , 23
com.touringclub.android.permission.MAPS_RECEIVE , 22
com.example.permission.MAPS_RECEIVE , 22
android.permission.WRITE_SECURE_SETTINGS , 21
android.permission.DEVICE_POWER , 20
android.permission.ACCESS_CELL_ID , 20
android.permission.READ_OWNER_DATA , 20
com.sec.android.provider.badge.permission.WRITE , 18
android.permission.ACCESS_COURSE_LOCATION , 17
com.sec.android.provider.badge.permission.READ , 17
android.permission.WRITE_APN_SETTINGS , 17
com.android.alarm.permission.SET_ALARM , 17
android.permission.UPDATE_DEVICE_STATS , 16
info.androidhive.googlemapsv2.permission.MAPS_RECEIVE , 16
android.permission.SET_ORIENTATION , 16
digital.dispatch.mobilebooker.base.permission.MAPS_RECEIVE , 15
.permission.C2D_MESSAGE , 15
com.sttl.autogas.permission.MAPS_RECEIVE , 15
android.permission.SYSTEM_UI_VISIBILITY_EXTENSIONS , 13
android.permission.SET_WALLPAPER_HINTS , 13
android.permission.BROADCAST_PACKAGE_REPLACED , 12
android.permission.ACCESS_AGPS_LOCATION , 12
com.sonyericsson.extras.liveware.aef.EXTENSION_PERMISSION , 12
com.vzw.location.ACCESS_GPS_PERMISSION , 12
android.permission.ACCES_MOCK_LOCATION , 12
android.permission.ACCOUNT_MANAGER , 12
android.permisson.ACCESS_GPS , 12
com.verizon.permissions.appdirectedsms , 12
android.permission.MODIFY_PHONE_STATE , 11
android.permission.ACCESS_COARSE , 11
android.permission.RECEIVE_USER_PRESENT , 11
android.permission.READ_GSERVICES , 11
net.emome.hamiapps.am_dev.permission.ACCESS_HAMI_APPS , 10
android.permission.MAPS_RECEIVE , 10
com.teneues.tnguide.permission.C2D_MESSAGE , 10
android.permission.TYPE_MAGNETIC_FIELD , 10
.permission.MAPS_RECEIVE , 10
android.permission.TYPE_ACCELEROMETER , 10
android.intent.action.PHONE_STATE , 10
com.lge.launcher.permission.INSTALL_SHORTCUT , 9
com.google.android.googleapps.permission.GOOGLE_AUTH , 9
android.permission.EXPAND_STATUS_BAR , 9
com.vogella.android.locationapi.maps.permission.MAPS_RECEIVE , 9
READ_PHONE_STATE , 9
com.motorola.launcher.permission.INSTALL_SHORTCUT , 9
com.motorola.dlauncher.permission.INSTALL_SHORTCUT , 9
com.htc.launcher.permission.READ_SETTINGS , 8
com.dsi.ant.permission.ANT , 8
com.android.launcher.permission.WRITE_SETTINGS , 8
android.permission.DELETE_PACKAGES , 8
com.gdc.android.yubisashi.jpus.permission.C2D_MESSAGE , 8
android.permission.ACCESS_CHECKIN_PROPERTIES , 8
android.permission.REBOOT , 8
android.permission.SET_TIME_ZONE , 8
android.permission.READ_SETTINGS , 8
com.itourmobile.app.permission.MAPS_RECEIVE , 8
com.sonyericsson.home.permission.BROADCAST_BADGE , 8
com.noser.compat.ACCESS_ALL_DOWNLOADS , 7
com.dsi.ant.permission.ANT_ADMIN , 7
android.permission.RAISED_THREAD_PRIORITY , 7
net.aspbrasil.keer.core.lib.permission.C2D_MESSAGE , 7
android.permission.GOOGLE_AUTH , 7
com.conduit.app.permission.MAPS_RECEIVE , 7
com.noser.compat.SEND_DOWNLOAD_COMPLETED_INTENTS , 7
com.example.androidmapsv2.permission.MAPS_RECEIVE , 7
com.fede.launcher.permission.READ_SETTINGS , 7
com.sygic.aura.permission.C2D_MESSAGE , 7
com.motorola.launcher.permission.READ_SETTINGS , 7
com.motorola.dlauncher.permission.READ_SETTINGS , 7
com.lge.launcher.permission.READ_SETTINGS , 7
android.permission.DUMP , 7
org.adw.launcher.permission.READ_SETTINGS , 7
com.android.email.permission.READ_ATTACHMENT , 6
com.samsung.wmanager.ENABLE_NOTIFICATION , 6
com.gdc.android.yubisashi.jpus.lite.permission.C2D_MESSAGE , 6
com.google.android.gcm.demo.app.permission.C2D_MESSAGE , 6
android.permission.location , 6
android.permission.DELETE_CACHE_FILES , 6
www.conduit.app.permission.C2D_MESSAGE , 6
com.google.android.c2dm.permission.REGISTER , 6
android.permission.LOCATION_HARDWARE , 6
pioneer.permission.appradio.ADVANCED_APPMODE , 6
android.permission.gps , 6
it.sempliceviaggi.ticketcrociere.permission.C2D_MESSAGE , 6
android.permission.NETWORK , 5
android.locationapi.maps.permission.MAPS_RECEIVE , 5
com.legion2app.biznes.s.permission.C2D_MESSAGE , 5
com.google.android.c2dm.permission.SEND , 5
at.nextstop.debug.permission.MAPS_RECEIVE , 5
