permission , count
SUM , 17
android.permission.INTERNET , 16
android.permission.READ_EXTERNAL_STORAGE , 8
android.permission.ACCESS_NETWORK_STATE , 8
android.permission.WRITE_EXTERNAL_STORAGE , 8
android.permission.ACCESS_WIFI_STATE , 5
android.permission.READ_PHONE_STATE , 5
com.android.vending.BILLING , 4
android.permission.ACCESS_COARSE_LOCATION , 3
android.permission.GET_TASKS , 3
android.permission.WAKE_LOCK , 3
android.permission.ACCESS_FINE_LOCATION , 2
android.permission.VIBRATE , 2
com.google.android.c2dm.permission.RECEIVE , 2
android.permission.CAMERA , 2
android.permission.READ_CONTACTS , 2
android.permission.GET_ACCOUNTS , 2
com.cyberhull.mahjong.playphone.C2D_MESSAGE , 1
android.permission.START_BACKGROUND_SERVICE , 1
com.wubyu.ohsnap.permission.C2D_MESSAGE , 1
android.permission.SET_WALLPAPER , 1
android.permission.READ_CALL_LOG , 1
