permission , count
SUM , 2926
android.permission.INTERNET , 2847
android.permission.ACCESS_NETWORK_STATE , 2627
android.permission.READ_EXTERNAL_STORAGE , 1662
android.permission.WRITE_EXTERNAL_STORAGE , 1658
android.permission.READ_PHONE_STATE , 1311
android.permission.ACCESS_WIFI_STATE , 1297
android.permission.WAKE_LOCK , 1104
com.android.vending.BILLING , 744
android.permission.VIBRATE , 567
com.google.android.c2dm.permission.RECEIVE , 370
android.permission.GET_ACCOUNTS , 359
com.android.vending.CHECK_LICENSE , 266
android.permission.ACCESS_COARSE_LOCATION , 259
android.permission.RECEIVE_BOOT_COMPLETED , 209
android.permission.ACCESS_FINE_LOCATION , 201
android.permission.GET_TASKS , 168
android.permission.CAMERA , 91
android.permission.SYSTEM_ALERT_WINDOW , 85
com.example.gcm.permission.C2D_MESSAGE , 73
android.permission.DISABLE_KEYGUARD , 73
android.permission.CHANGE_WIFI_STATE , 70
android.permission.READ_CONTACTS , 54
com.android.launcher.permission.INSTALL_SHORTCUT , 40
android.permission.RECORD_AUDIO , 39
com.appsgeyser.multiTabApp.permission.C2D_MESSAGE , 38
org.onepf.openiab.permission.BILLING , 37
com.sec.android.iap.permission.BILLING , 34
com.android.browser.permission.READ_HISTORY_BOOKMARKS , 32
android.permission.ACCESS_LOCATION_EXTRA_COMMANDS , 31
android.permission.READ_LOGS , 30
android.permission.USE_CREDENTIALS , 25
android.permission.WRITE_SETTINGS , 24
android.permission.MODIFY_AUDIO_SETTINGS , 23
android.permission.SET_WALLPAPER , 23
com.google.android.gms.permission.ACTIVITY_RECOGNITION , 23
com.nokia.payment.BILLING , 22
com.slideme.sam.manager.inapp.permission.BILLING , 22
android.permission.CHANGE_NETWORK_STATE , 20
android.permission.BLUETOOTH , 20
android.permission.NFC , 16
android.permission.KILL_BACKGROUND_PROCESSES , 14
android.permission.MOUNT_UNMOUNT_FILESYSTEMS , 14
com.android.launcher.permission.UNINSTALL_SHORTCUT , 11
com.google.android.providers.gsf.permission.READ_GSERVICES , 10
android.permission.MANAGE_ACCOUNTS , 10
android.permission.BLUETOOTH_ADMIN , 9
android.permission.BROADCAST_STICKY , 9
com.android.browser.permission.WRITE_HISTORY_BOOKMARKS , 9
android.permission.RESTART_PACKAGES , 8
com.unity3d.player.permission.C2D_MESSAGE , 7
android.permission.CHANGE_WIFI_MULTICAST_STATE , 7
android.permission.SET_ORIENTATION , 7
android.permission.BATTERY_STATS , 6
android.permission.RECEIVE_SMS , 6
android.permission.WRITE_INTERNAL_STORAGE , 6
android.permission.WRITE_CONTACTS , 6
android.permission.READ_CALL_LOG , 6
android.permission.WRITE_CALENDAR , 5
com.android.launcher.permission.READ_SETTINGS , 5
android.permission.READ_OWNER_DATA , 4
android.permission.ACCESS_DOWNLOAD_MANAGER , 4
android.permission.INTERACT_ACROSS_USERS_FULL , 4
android.permission.CALL_PHONE , 4
android.permission.READ_CALENDAR , 4
android.permission.DEVICE_POWER , 4
android.permission.CHANGE_CONFIGURATION , 4
android.permission.WRITE_CALL_LOG , 4
android.permission.UPDATE_DEVICE_STATS , 4
com.tmoney.vending.INBILLING , 4
android.permission.WRITE_HISTORY_BOOKMARKS , 3
android.permission.SET_WALLPAPER_HINTS , 3
android.permission.UNINSTALL_SHORTCUT , 3
android.permission.SEND_SMS , 3
android.permission.FLASHLIGHT , 3
android.permission.INSTALL_SHORTCUT , 3
android.permission.READ_HISTORY_BOOKMARKS , 3
android.permission.GET_TOP_ACTIVITY_INFO , 3
jp.cpstudio.dakar.permission.C2D_MESSAGE , 3
android.permission.AUTHENTICATE_ACCOUNTS , 3
com.kddi.market.permission.USE_ALML , 3
com.tapjoy.TAPJOY_VC_PERMISSION , 2
com.amazon.device.messaging.permission.RECEIVE , 2
android.permission.BILLING , 2
android.permission.DOWNLOAD_WITHOUT_NOTIFICATION , 2
com.zeichenkraftwerk.frs_NAME.permission.C2D_MESSAGE , 2
android.permission.WRITE_SYNC_SETTINGS , 2
com.yandex.store.permission.BILLING , 2
android.permission.WRITE_APN_SETTINGS , 2
android.permission.INTERACT_ACROSS_USERS , 2
android.permission.READ_INTERNAL_STORAGE , 2
android.permission.READ_SYNC_SETTINGS , 2
android.permission.WRITE_OWNER_DATA , 2
android.permission.EXPAND_STATUS_BAR , 2
com.zeichenkraftwerk.vrbooster.permission.C2D_MESSAGE , 2
com.BIO.CarParkingAsphalt3D.permission.C2D_MESSAGE , 1
com.ggee.vividruntime.ag_33.permission.C2D_MESSAGE , 1
com.nagisa.lifegame.permission.C2D_MESSAGE , 1
android.permission.DUMP , 1
android.permission.BODY_SENSORS , 1
com.episodeinteractive.android.realhollywood.permission.C2D_MESSAGE , 1
com.thegamecreators.agk_player.permission.C2D_MESSAGE , 1
android.permission.READ_SYNC_STATS , 1
android.hardware.camera.autofocus , 1
ch.pala.resources.permission.C2D_MESSAGE , 1
com.cq.toiletpaper.permission.C2D_MESSAGE , 1
ru.mail.games.android.luckyfields.permission.C2D_MESSAGE , 1
com.dc.breedingguide.permission.C2D_MESSAGE , 1
com.motorola.launcher.permission.WRITE_SETTINGS , 1
com.zing.zalo.permission.ACCESS_THIRD_PARTY_APP_AUTHORIZATION , 1
com.escape.ikuseiwara.permission.C2D_MESSAGE , 1
jp.co.cybird.appli.android.ooq.permission.C2D_MESSAGE , 1
com.dw.breedingguide.permission.C2D_MESSAGE , 1
com.episodeinteractive.android.uglyamericans.permission.C2D_MESSAGE , 1
android.webkit.permission.PLUGIN , 1
com.g5e.islandcastaway.full.permission.C2D_MESSAGE , 1
com.nhm.entgame.permission.C2D_MESSAGE , 1
jp.example.sample.permission.C2D_MESSAGE , 1
jp.co.cybird.appli.android.twoqs.permission.C2D_MESSAGE , 1
com.htc.launcher.permission.READ_SETTINGS , 1
com.animoca.aquacity.permission.C2D_MESSAGE , 1
pl.j_apps.planet_evo.permission.C2D_MESSAGE , 1
com.patigames.ilovepasta4gsp.permission.C2D_MESSAGE , 1
com.netmarble.healingtha.permission.C2D_MESSAGE , 1
com.thirtysixyougames.google.runwaygirlSeasons.permission.C2D_MESSAGE , 1
jp.inc.nagisa.android.monsters.permission.C2D_MESSAGE , 1
com.ludia.jurassicpark.permission.C2D_MESSAGE , 1
com.com2us.defensetechnica.normal.freefull.google.global.android.common.permission.C2D_MESSAGE , 1
com.samsung.android.providers.context.permission.WRITE_USE_APP_FEATURE_SURVEY , 1
com.halcyon.pocketgirl.permission.C2D_MESSAGE , 1
com.caerux.nylove.permission.C2D_MESSAGE , 1
manastone.game.ms3.Google.permission.C2D_MESSAGE , 1
com.headupgames.bridgeconstructorfreeversion.permission.C2D_MESSAGE , 1
glshare.permission.ACCESS_SHARED_DATA , 1
com.rayjoy.android.googleplay.japan.permission.C2D_MESSAGE , 1
com.Digitalprom.ClickerTanks.permission.C2D_MESSAGE , 1
com.bitwing.spaceshippaid.permission.C2D_MESSAGE , 1
com.android.vending.billing.PURCHASE_STATE_CHANGED , 1
jp.selectbutton.manbotheworld.permission.C2D_MESSAGE , 1
com.z_grow.zpanda.permission.permission.C2D_MESSAGE , 1
com.gameinsight.tribez.permission.C2D_MESSAGE , 1
android.permission.BIND_NOTIFICATION_LISTENER_SERVICE , 1
jp.arismile.e47a146.permission.C2D_MESSAGE , 1
com.shiningstar.airport.heli.parking.permission.C2D_MESSAGE , 1
com.heuer.helidroid3b.permission.C2D_MESSAGE , 1
com.melesta.kingdomsheydayfree.permission.C2D_MESSAGE , 1
com.escalipse.saboten.permission.C2D_MESSAGE , 1
com.teamlava.farmthree.permission.C2D_MESSAGE , 1
com.bitwing.spaceship.permission.C2D_MESSAGE , 1
jp.arismile.o17a153.permission.C2D_MESSAGE , 1
com.headupgames.bridgeconstructor.permission.C2D_MESSAGE , 1
jp.co.cybird.appli.android.twoos.permission.C2D_MESSAGE , 1
jp.arismile.a1a160.permission.C2D_MESSAGE , 1
jp.blobby.nobunaga.permission.C2D_MESSAGE , 1
com.headupgames.bridgeconstructormedieval.permission.C2D_MESSAGE , 1
com.atari.mobile.rct4m.permission.RECEIVE_ADM_MESSAGE , 1
com.geniusfamily.horsemaker.permission.C2D_MESSAGE , 1
com.herocraft.game.farmfrenzy.freemium.permission.C2D_MESSAGE , 1
jp.co.cybird.appli.android.rjs.permission.C2D_MESSAGE , 1
android.permission.NETWORK , 1
com.sparklingsociety.cityisland.permission.C2D_MESSAGE , 1
com.lge.launcher.permission.WRITE_SETTINGS , 1
com.pepper.pk.ThunderRider.permission.C2D_MESSAGE , 1
com.escalipse.dreambaku.permission.C2D_MESSAGE , 1
jp.arismile.a1a179.permission.C2D_MESSAGE , 1
com.motorola.launcher.permission.READ_SETTINGS , 1
com.g5e.islandcastaway.permission.C2D_MESSAGE , 1
com.kiwi.volcanoisland.permission.C2D_MESSAGE , 1
com.idtinc.ck.permission.C2D_MESSAGE , 1
com.bulb.kfpmix.permission.C2D_MESSAGE , 1
android.permission.PERMISSION_NAME , 1
air.es.famosa.famosatown.permission.C2D_MESSAGE , 1
com.com2us.kungfupet.normal2.freefull.google.global.android.common.permission.C2D_MESSAGE , 1
com.cq.dragonlover.permission.C2D_MESSAGE , 1
android.permission.RECORD_VIDEO , 1
com.bulkypix.myperfectman.permission.C2D_MESSAGE , 1
com.melesta.kingdomsheyday.permission.C2D_MESSAGE , 1
fr.playsoft.tdf_2014.permission.C2D_MESSAGE , 1
jp.arismile.a1a166.permission.C2D_MESSAGE , 1
