hitid	hittypeid	workerid	packageName	permission	purpose	comfortScore
24BL0XULRGNTRZ01IHO5MP7NNCG4QQ	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	AAXYYH9MI3PJM	com.gamevil.cartoonwars.one.global	READ_PHONE_STATE	TARGETED_ADS	-1
24BL0XULRGNTRZ01IHO5MP7NNCG4QQ	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	A6IVYRP8FAIS	com.gamevil.cartoonwars.one.global	READ_PHONE_STATE	TARGETED_ADS	1
24BL0XULRGNTRZ01IHO5MP7NNCG4QQ	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	A2YTOX7SEDJ1TC	com.gamevil.cartoonwars.one.global	READ_PHONE_STATE	TARGETED_ADS	-2
24BL0XULRGNTRZ01IHO5MP7NNCG4QQ	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	A3FSI6EIB1M6YR	com.gamevil.cartoonwars.one.global	READ_PHONE_STATE	TARGETED_ADS	2
24BL0XULRGNTRZ01IHO5MP7NNCG4QQ	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	APWXTMJO1I1ST	com.gamevil.cartoonwars.one.global	READ_PHONE_STATE	TARGETED_ADS	1
24BL0XULRGNTRZ01IHO5MP7NNCG4QQ	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	A20WD8YXVUQCQX	com.gamevil.cartoonwars.one.global	READ_PHONE_STATE	TARGETED_ADS	-1
24BL0XULRGNTRZ01IHO5MP7NNCG4QQ	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	A1F4D2PZ7NNWTL	com.gamevil.cartoonwars.one.global	READ_PHONE_STATE	TARGETED_ADS	-1
24BL0XULRGNTRZ01IHO5MP7NNCG4QQ	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	A3JGIPEXOZ0ZY6	com.gamevil.cartoonwars.one.global	READ_PHONE_STATE	TARGETED_ADS	-2
24BL0XULRGNTRZ01IHO5MP7NNCG4QQ	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	A3JJXEVEPU8V9J	com.gamevil.cartoonwars.one.global	READ_PHONE_STATE	TARGETED_ADS	-1
24BL0XULRGNTRZ01IHO5MP7NNCG4QQ	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	A1CO67KW9NQ5NV	com.gamevil.cartoonwars.one.global	READ_PHONE_STATE	TARGETED_ADS	-1
24BL0XULRGNTRZ01IHO5MP7NNCG4QQ	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	A119DDDRWS9UI6	com.gamevil.cartoonwars.one.global	READ_PHONE_STATE	TARGETED_ADS	-1
24BL0XULRGNTRZ01IHO5MP7NNCG4QQ	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	A20NZW7XGZNOCC	com.gamevil.cartoonwars.one.global	READ_PHONE_STATE	TARGETED_ADS	-2
24BL0XULRGNTRZ01IHO5MP7NNCG4QQ	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	A359L0HU2ATH6I	com.gamevil.cartoonwars.one.global	READ_PHONE_STATE	TARGETED_ADS	1
24BL0XULRGNTRZ01IHO5MP7NNCG4QQ	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	A1CGUFW3R6M234	com.gamevil.cartoonwars.one.global	READ_PHONE_STATE	TARGETED_ADS	2
28R8D8J3VE7W88Q2UG73TCK8R3XIYL	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	A63759KWVJ94F	com.glu.android.gunbros_free	READ_PHONE_STATE	TARGETED_ADS	2
28R8D8J3VE7W88Q2UG73TCK8R3XIYL	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	APROFW08F7Z34	com.glu.android.gunbros_free	READ_PHONE_STATE	TARGETED_ADS	-2
28R8D8J3VE7W88Q2UG73TCK8R3XIYL	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	A295RZ1WX44RBH	com.glu.android.gunbros_free	READ_PHONE_STATE	TARGETED_ADS	-1
