	workerid	packageName	permission	comfortScore
0	A042274229VCDRN12COMF	com.HBO	READ_PHONE_STATE	2.0
1	A042274229VCDRN12COMF	com.com2us.imo.normal.freefull.google.global.android.common	READ_PHONE_STATE	-2.0
2	A042274229VCDRN12COMF	com.directv.dvrscheduler	READ_PHONE_STATE	2.0
3	A042274229VCDRN12COMF	com.dooub.shake.sjshake	READ_PHONE_STATE	-2.0
4	A042274229VCDRN12COMF	com.feelingtouch.bugswar	READ_PHONE_STATE	1.0
5	A042274229VCDRN12COMF	com.myxer.android	ACCESS_FINE_LOCATION	2.0
6	A042274229VCDRN12COMF	com.rixment.game.rocketcraze	READ_PHONE_STATE	-1.0
7	A042274229VCDRN12COMF	com.rocketmind.fishing	ACCESS_FINE_LOCATION	2.0
8	A042274229VCDRN12COMF	com.westriversw.MushroomWar	READ_PHONE_STATE	-2.0
9	A042274229VCDRN12COMF	nl.ejsoft.mortalskies2Free	READ_PHONE_STATE	-1.0
10	A042274229VCDRN12COMF	sts.dl	READ_PHONE_STATE	-1.0
11	A112T91FTSCI48	com.swagbuckstvmobile.views	ACCESS_FINE_LOCATION	-2.0
12	A1159C6RKPZURE	com.HBO	READ_PHONE_STATE	2.0
13	A1159C6RKPZURE	com.insasofttech.GhostCam	READ_PHONE_STATE	1.0
14	A1159C6RKPZURE	com.robotwheelie.android.facegoo	ACCESS_FINE_LOCATION	2.0
15	A1159C6RKPZURE	com.stream.phd	READ_PHONE_STATE	1.0
16	A119DDDRWS9UI6	com.asobimo.celes_gp_en	GET_ACCOUNTS	1.0
17	A119DDDRWS9UI6	com.bodyfitness.health.bnht	READ_PHONE_STATE	-1.0
18	A119DDDRWS9UI6	com.com2us.imo.normal.freefull.google.global.android.common	READ_PHONE_STATE	-1.0
19	A119DDDRWS9UI6	com.er.scary	READ_PHONE_STATE	-1.0
20	A119DDDRWS9UI6	com.feelingtouch.FlyMan	READ_PHONE_STATE	-1.0
21	A119DDDRWS9UI6	com.gameforge.xmobile.war	READ_PHONE_STATE	-1.0
22	A119DDDRWS9UI6	com.gamevil.cartoonwars.one.global	READ_PHONE_STATE	-1.0
23	A119DDDRWS9UI6	com.gotow.hexdefensefree	GET_ACCOUNTS	1.0
24	A119DDDRWS9UI6	com.menueph.entertainment.russianroulette	READ_PHONE_STATE	-1.0
25	A119DDDRWS9UI6	com.mobage.ww.a448.TouchHockey_android	GET_ACCOUNTS	-1.0
26	A119DDDRWS9UI6	com.mobage.ww.a692.Bahamut_Android	READ_PHONE_STATE	-1.0
27	A119DDDRWS9UI6	com.morisoft.AndroidFreeGamENG.AOD	READ_PHONE_STATE	2.0
28	A119DDDRWS9UI6	com.nvidia.tegrazone	GET_ACCOUNTS	1.0
29	A119DDDRWS9UI6	com.outfit7.tomlovesangelafree	CAMERA	-2.0
30	A119DDDRWS9UI6	com.outfit7.tomlovesangelafree	READ_PHONE_STATE	0.0
31	A119DDDRWS9UI6	com.rocketmind.fishing	GET_ACCOUNTS	1.0
32	A119DDDRWS9UI6	com.tapjoy.tapdefense	READ_PHONE_STATE	-1.0
33	A119DDDRWS9UI6	com.uken.android.ageoflegends	READ_PHONE_STATE	1.0
34	A119DDDRWS9UI6	com.uken.android.forcesofwar	READ_PHONE_STATE	-1.0
35	A119DDDRWS9UI6	com.westriversw.CatWar	READ_PHONE_STATE	-1.0
36	A119DDDRWS9UI6	com.westriversw.MushroomWar	READ_PHONE_STATE	1.0
37	A119DDDRWS9UI6	itesta.shipcombat	READ_PHONE_STATE	1.0
38	A119DDDRWS9UI6	smartteam.fishingmaster.lite.en	READ_PHONE_STATE	-1.0
39	A119DDDRWS9UI6	vdm.activities	READ_PHONE_STATE	2.0
40	A11G4DVYTN8H14	com.teamandroid.game	READ_PHONE_STATE	-1.0
41	A11N2H7QSSS8VU	au.com.nab.mobile	ACCESS_FINE_LOCATION	1.0
42	A11N2H7QSSS8VU	com.folkalley.android	READ_PHONE_STATE	-2.0
43	A11N2H7QSSS8VU	com.triposo.droidguide.amsterdam	ACCESS_FINE_LOCATION	2.0
44	A11W0929K3TOW3	au.com.nab.mobile	READ_PHONE_STATE	-2.0
45	A11W0929K3TOW3	com.burrotech.scan2pdf	CAMERA	2.0
46	A11W0929K3TOW3	com.fontaines	ACCESS_FINE_LOCATION	2.0
47	A11W0929K3TOW3	com.novalibra.cashierlive.inventory	CAMERA	2.0
48	A11W0929K3TOW3	com.teamandroid.game	READ_PHONE_STATE	-1.0
49	A11W0929K3TOW3	jp.kmkz.android.wifimap	ACCESS_FINE_LOCATION	2.0
50	A11W0929K3TOW3	net.maicas.android.idiotizer	RECORD_AUDIO	2.0
51	A11ZTQS8VDEJK0	ar.com.ps3argentina.trophies	GET_ACCOUNTS	2.0
52	A11ZTQS8VDEJK0	com.breakapps.breakdotcom	ACCESS_FINE_LOCATION	1.0
53	A11ZTQS8VDEJK0	com.dreamcortex.talkingPet_android	READ_PHONE_STATE	1.0
54	A11ZTQS8VDEJK0	com.favoritemedium	GET_ACCOUNTS	2.0
55	A11ZTQS8VDEJK0	com.forrestheller.trippingfest.free	ACCESS_FINE_LOCATION	-2.0
56	A11ZTQS8VDEJK0	eu.inmite.android.vodafone.vanoce	READ_PHONE_STATE	1.0
57	A11ZTQS8VDEJK0	jiangyou4.wallpaper.japan4	ACCESS_FINE_LOCATION	-2.0
58	A12928IRL5PXSB	com.gameforge.xmobile.war	READ_PHONE_STATE	-1.0
59	A12928IRL5PXSB	com.stuckpixelinc.epicfail	READ_PHONE_STATE	-2.0
60	A12928IRL5PXSB	com.uken.android.thestreetz	READ_PHONE_STATE	-2.0
61	A12H2RTXSAQPRH	ch.xot.droid_catcher	ACCESS_FINE_LOCATION	-2.0
62	A12H2RTXSAQPRH	com.clinkybot.geodroid0	ACCESS_FINE_LOCATION	2.0
63	A12H2RTXSAQPRH	com.eliteextra.driver	ACCESS_FINE_LOCATION	2.0
64	A12H2RTXSAQPRH	com.geogame.event	ACCESS_FINE_LOCATION	-1.0
65	A12H2RTXSAQPRH	com.geogame.event	READ_PHONE_STATE	1.0
66	A12H2RTXSAQPRH	com.jointhearmy	ACCESS_FINE_LOCATION	-1.0
67	A12H2RTXSAQPRH	com.teachersparadise.groovyscratchdraw	ACCESS_FINE_LOCATION	-2.0
68	A12H2RTXSAQPRH	de.eos.uptrade.android.fahrinfo.salzburg	ACCESS_FINE_LOCATION	1.0
69	A12H2RTXSAQPRH	meansoft.colorbook.musical.view	ACCESS_COARSE_LOCATION	-2.0
70	A12SMSQ6D5227J	bubbleshooter.android	ACCESS_FINE_LOCATION	-2.0
71	A12SMSQ6D5227J	cn.otlive.games.android.CashOut	SEND_SMS	-1.0
72	A12SMSQ6D5227J	com.GnarlyGames.GnarBikeTrials	ACCESS_COARSE_LOCATION	-1.0
73	A12SMSQ6D5227J	com.SnowfallLiveWallpapers	ACCESS_FINE_LOCATION	-1.0
74	A12SMSQ6D5227J	com.animocacollective.google.superstarFashionGirl	CAMERA	1.0
75	A12SMSQ6D5227J	com.clinkybot.geodroid0	ACCESS_FINE_LOCATION	2.0
76	A12SMSQ6D5227J	com.digitalchocolate.androiddistrictpa	READ_CONTACTS	-1.0
77	A12SMSQ6D5227J	com.electricsheep.edj	ACCESS_COARSE_LOCATION	-2.0
78	A12SMSQ6D5227J	com.eliteextra.driver	ACCESS_FINE_LOCATION	2.0
79	A12SMSQ6D5227J	com.eliteextra.driver	READ_PHONE_STATE	1.0
80	A12SMSQ6D5227J	com.fruit.shooter.blast	READ_CONTACTS	-2.0
81	A12SMSQ6D5227J	com.gamestop.powerup	READ_CONTACTS	-2.0
82	A12SMSQ6D5227J	com.icloudzone.SpeedNight2	READ_CONTACTS	-1.0
83	A12SMSQ6D5227J	com.jointhearmy	ACCESS_FINE_LOCATION	-1.0
84	A12SMSQ6D5227J	com.kangaroo.logic	ACCESS_FINE_LOCATION	-2.0
85	A12SMSQ6D5227J	com.loloworks.llzbs	RECORD_AUDIO	1.0
86	A12SMSQ6D5227J	com.lookout	MANAGE_ACCOUNTS	1.0
87	A12SMSQ6D5227J	com.miniclip.eightballpool	GET_ACCOUNTS	-1.0
88	A12SMSQ6D5227J	com.nqmobile.antivirus20	SEND_SMS	-1.0
89	A12SMSQ6D5227J	com.nqmobile.antivirus20.multilang	SEND_SMS	-1.0
90	A12SMSQ6D5227J	com.pedrocorp.android.guitar	RECORD_AUDIO	1.0
91	A12SMSQ6D5227J	com.sds.android.ttpod	ACCESS_COARSE_LOCATION	-1.0
92	A12SMSQ6D5227J	com.softcube.dadsday	SEND_SMS	-1.0
93	A12SMSQ6D5227J	com.softetic.plp.bam.demo	READ_PHONE_STATE	-2.0
94	A12SMSQ6D5227J	com.splashpadmobile.battery	SEND_SMS	-2.0
95	A12SMSQ6D5227J	com.teamlava.restaurantstory	GET_ACCOUNTS	-2.0
96	A12SMSQ6D5227J	com.teamlava.restaurantstory	READ_PHONE_STATE	-1.0
97	A12SMSQ6D5227J	com.tommmi.freedjsoftware	READ_PHONE_STATE	-2.0
98	A12SMSQ6D5227J	com.tumblr	AUTHENTICATE_ACCOUNTS	2.0
99	A12SMSQ6D5227J	com.tumblr	MANAGE_ACCOUNTS	2.0
100	A12SMSQ6D5227J	com.v1_4.BBA3CFAB607CAEDBB1025D6C.com	READ_PHONE_STATE	-1.0
101	A12SMSQ6D5227J	com.wantu.activity	ACCESS_COARSE_LOCATION	-1.0
102	A12SMSQ6D5227J	com.whaleshark.retailmenot	BLUETOOTH	-1.0
103	A12SMSQ6D5227J	com.xz.nc	SEND_SMS	1.0
104	A12SMSQ6D5227J	com.yahoo.mobile.client.android.weather	MANAGE_ACCOUNTS	-1.0
105	A12SMSQ6D5227J	com.ygoar.ygodad	CAMERA	2.0
106	A12SMSQ6D5227J	com.zoosk.zoosk	READ_PHONE_STATE	1.0
107	A12SMSQ6D5227J	com.zrgiu.antivirus	SEND_SMS	-1.0
108	A12SMSQ6D5227J	de.eos.uptrade.android.fahrinfo.salzburg	ACCESS_FINE_LOCATION	2.0
109	A12SMSQ6D5227J	eu.nordeus.topeleven.android	READ_PHONE_STATE	-2.0
110	A12SMSQ6D5227J	grandtheft.auto.vicecity.cheats.unofficial	READ_PHONE_STATE	-2.0
111	A12SMSQ6D5227J	jp.naver.SJLGPP	READ_PHONE_STATE	-1.0
112	A12SMSQ6D5227J	jp.naver.SJLGWR	READ_PHONE_STATE	-1.0
113	A12SMSQ6D5227J	meansoft.colorbook.musical.view	ACCESS_FINE_LOCATION	-2.0
114	A12SMSQ6D5227J	meansoft.colorbook.musical.view	READ_PHONE_STATE	-2.0
115	A12SMSQ6D5227J	mobi.browser.flashfox	AUTHENTICATE_ACCOUNTS	1.0
116	A12SMSQ6D5227J	nl.tetrakis.instantvoice2mail	RECORD_AUDIO	2.0
117	A12TIM3OYMOVWT	air.couk.hamzagames.ultimatesmasher	READ_PHONE_STATE	-2.0
118	A12TIM3OYMOVWT	com.Ama.PanicFlightFree	READ_PHONE_STATE	2.0
119	A12TIM3OYMOVWT	com.gamecircus.PrizeClaw	READ_PHONE_STATE	2.0
120	A12TIM3OYMOVWT	com.menueph.entertainment.russianroulette	READ_PHONE_STATE	-2.0
121	A130X6CF795CQ5	com.outfit7.mytalkingtomfree	RECORD_AUDIO	-2.0
122	A136IH5CB0OH6W	ch.xot.droid_catcher	ACCESS_FINE_LOCATION	1.0
123	A136IH5CB0OH6W	com.bighand.android	READ_PHONE_STATE	1.0
124	A136IH5CB0OH6W	com.jointhearmy	ACCESS_FINE_LOCATION	1.0
125	A136IH5CB0OH6W	com.thomson.pediatrics	READ_PHONE_STATE	2.0
126	A13E3C65NKK51I	com.glu.android.ck	READ_PHONE_STATE	1.0
127	A13F9U9W6VCJLG	com.dogsbestlivewallpaper.dogs	READ_PHONE_STATE	1.0
128	A13F9U9W6VCJLG	com.folkalley.android	READ_PHONE_STATE	-1.0
129	A13JINJ9A5MIKR	com.uken.android.ageoflegends	READ_PHONE_STATE	1.0
130	A13NWVA358VG8L	com.mobispectra.android.apps.car2enjoy	ACCESS_FINE_LOCATION	-1.0
131	A13NWVA358VG8L	meansoft.colorbook.musical.view	READ_PHONE_STATE	-1.0
132	A13T61GJTR2Y9B	com.UCMobile.intl	ACCESS_COARSE_LOCATION	2.0
133	A13T61GJTR2Y9B	com.UCMobile.intl	ACCESS_FINE_LOCATION	2.0
134	A13T61GJTR2Y9B	com.UCMobile.intl	READ_PHONE_STATE	2.0
135	A13T61GJTR2Y9B	com.creativemobile.DragRacing	GET_ACCOUNTS	-2.0
136	A13T61GJTR2Y9B	com.creativemobile.DragRacing	READ_PHONE_STATE	-0.5
137	A13T61GJTR2Y9B	com.dragonplay.liveholdempro	READ_PHONE_STATE	-1.0
138	A13T61GJTR2Y9B	com.facebook.katana	READ_PHONE_STATE	2.0
139	A13T61GJTR2Y9B	com.facebook.orca	READ_PHONE_STATE	2.0
140	A13T61GJTR2Y9B	com.fingersoft.hillclimb	READ_PHONE_STATE	-1.0
141	A13T61GJTR2Y9B	com.forshared	READ_PHONE_STATE	-1.0
142	A13T61GJTR2Y9B	com.gameloft.android.ANMP.GloftDMHM	READ_PHONE_STATE	1.0
143	A13T61GJTR2Y9B	com.gameloft.android.ANMP.GloftIAHM	READ_PHONE_STATE	-1.0
144	A13T61GJTR2Y9B	com.halfbrick.fruitninjafree	ACCESS_FINE_LOCATION	-2.0
145	A13T61GJTR2Y9B	com.igg.castleclash	READ_PHONE_STATE	-1.0
146	A13T61GJTR2Y9B	com.imangi.templerun2	READ_PHONE_STATE	-1.0
147	A13T61GJTR2Y9B	com.kakao.talk	ACCESS_COARSE_LOCATION	-1.0
148	A13T61GJTR2Y9B	com.kakao.talk	ACCESS_FINE_LOCATION	-2.0
149	A13T61GJTR2Y9B	com.kiloo.subwaysurf	READ_PHONE_STATE	1.0
150	A13T61GJTR2Y9B	com.netflix.mediaclient	READ_PHONE_STATE	-1.0
151	A13T61GJTR2Y9B	com.outfit7.mytalkingtomfree	READ_PHONE_STATE	-1.0
152	A13T61GJTR2Y9B	com.outfit7.mytalkingtomfree	RECORD_AUDIO	0.0
153	A13T61GJTR2Y9B	com.outfit7.talkingtom	READ_PHONE_STATE	-1.0
154	A13T61GJTR2Y9B	com.outfit7.talkingtom	RECORD_AUDIO	-2.0
155	A13T61GJTR2Y9B	com.outfit7.talkingtom2free	READ_PHONE_STATE	-1.0
156	A13T61GJTR2Y9B	com.outfit7.talkingtom2free	RECORD_AUDIO	-2.0
157	A13T61GJTR2Y9B	com.rovio.angrybirds	ACCESS_COARSE_LOCATION	1.0
158	A13T61GJTR2Y9B	com.rovio.angrybirds	READ_PHONE_STATE	1.0
159	A13T61GJTR2Y9B	com.rovio.angrybirdsrio	ACCESS_COARSE_LOCATION	-1.0
160	A13T61GJTR2Y9B	com.rovio.angrybirdsrio	READ_PHONE_STATE	-1.0
161	A13T61GJTR2Y9B	com.rovio.angrybirdsseasons	ACCESS_COARSE_LOCATION	-1.0
162	A13T61GJTR2Y9B	com.rovio.angrybirdsseasons	READ_PHONE_STATE	-1.0
163	A13T61GJTR2Y9B	com.rovio.angrybirdsspace.ads	ACCESS_COARSE_LOCATION	-1.0
164	A13T61GJTR2Y9B	com.rovio.angrybirdsspace.ads	READ_PHONE_STATE	-1.0
165	A13T61GJTR2Y9B	com.seventeenbullets.android.island	READ_PHONE_STATE	-1.0
166	A13T61GJTR2Y9B	com.sgiggle.production	ACCESS_FINE_LOCATION	1.0
167	A13T61GJTR2Y9B	com.shazam.android	ACCESS_FINE_LOCATION	-2.0
168	A13T61GJTR2Y9B	com.shazam.android	READ_PHONE_STATE	-1.0
169	A13T61GJTR2Y9B	com.shazam.android	RECORD_AUDIO	2.0
170	A13T61GJTR2Y9B	com.skype.raider	READ_PHONE_STATE	-1.0
171	A13T61GJTR2Y9B	com.viber.voip	READ_PHONE_STATE	2.0
172	A13T61GJTR2Y9B	com.vkontakte.android	READ_CONTACTS	-2.0
173	A13T61GJTR2Y9B	com.vkontakte.android	READ_PHONE_STATE	2.0
174	A13T61GJTR2Y9B	com.wooga.diamonddash	READ_PHONE_STATE	-1.0
175	A13T61GJTR2Y9B	com.zynga.words	ACCESS_FINE_LOCATION	-2.0
176	A13T61GJTR2Y9B	com.zynga.words	READ_PHONE_STATE	-1.0
177	A13T61GJTR2Y9B	logos.quiz.companies.game	READ_PHONE_STATE	-1.0
178	A13T61GJTR2Y9B	net.zedge.android	READ_CONTACTS	1.0
179	A13V36GAF69NYE	br.bovespa	READ_PHONE_STATE	-1.0
180	A13V36GAF69NYE	br.findmycarfree	ACCESS_FINE_LOCATION	2.0
181	A13V36GAF69NYE	ch.xot.droid_catcher	ACCESS_FINE_LOCATION	-2.0
182	A13V36GAF69NYE	com.bighand.android	READ_PHONE_STATE	-2.0
183	A13V36GAF69NYE	com.bighand.android	RECORD_AUDIO	1.0
184	A13V36GAF69NYE	com.clinkybot.geodroid0	ACCESS_FINE_LOCATION	1.0
185	A13V36GAF69NYE	com.eliteextra.driver	ACCESS_FINE_LOCATION	-1.0
186	A13V36GAF69NYE	com.eliteextra.driver	READ_PHONE_STATE	-1.0
187	A13V36GAF69NYE	com.jointhearmy	ACCESS_FINE_LOCATION	-2.0
188	A13V36GAF69NYE	com.jointhearmy	READ_PHONE_STATE	-2.0
189	A13V36GAF69NYE	com.mobispectra.android.apps.car2enjoy	ACCESS_FINE_LOCATION	1.5
190	A13V36GAF69NYE	com.repsis.android.tapdroid	READ_PHONE_STATE	-2.0
191	A13V36GAF69NYE	com.softetic.plp.bam.demo	READ_PHONE_STATE	-2.0
192	A13V36GAF69NYE	com.thomson.pediatrics	READ_PHONE_STATE	-1.0
193	A13V36GAF69NYE	com.v1_4.BBA3CFAB607CAEDBB1025D6C.com	READ_PHONE_STATE	-2.0
194	A13V36GAF69NYE	de.eos.uptrade.android.fahrinfo.salzburg	ACCESS_FINE_LOCATION	1.0
195	A13V36GAF69NYE	de.hyperworx.spreewald	ACCESS_FINE_LOCATION	1.0
196	A13V36GAF69NYE	de.prog.frog.mekka_ad	ACCESS_FINE_LOCATION	-1.0
197	A13V36GAF69NYE	fingercms.tw.com.deeplet	RECORD_AUDIO	1.0
198	A13V36GAF69NYE	meansoft.colorbook.musical.view	ACCESS_COARSE_LOCATION	-1.0
199	A13V36GAF69NYE	meansoft.colorbook.musical.view	ACCESS_FINE_LOCATION	-2.0
200	A13V36GAF69NYE	meansoft.colorbook.musical.view	READ_PHONE_STATE	-2.0
201	A13V36GAF69NYE	nl.tetrakis.instantvoice2mail	RECORD_AUDIO	2.0
202	A1421I54656YSD	cn.otlive.games.android.CashOut_Pad	SEND_SMS	-2.0
203	A1421I54656YSD	com.amazon.kindle	AUTHENTICATE_ACCOUNTS	1.0
204	A1421I54656YSD	com.amazon.mp3	AUTHENTICATE_ACCOUNTS	2.0
205	A1421I54656YSD	com.animocacollective.google.superstarFashionGirl	CAMERA	-2.0
206	A1421I54656YSD	com.c4mprod.ezcodescanner	CAMERA	-2.0
207	A1421I54656YSD	com.creativemobile.dragracingbe	READ_PHONE_STATE	-2.0
208	A1421I54656YSD	com.ddmap.android.privilege	MANAGE_ACCOUNTS	-2.0
209	A1421I54656YSD	com.elijahsh.birthdayreminder	AUTHENTICATE_ACCOUNTS	-2.0
210	A1421I54656YSD	com.fitbit.FitbitMobile	BLUETOOTH	2.0
211	A1421I54656YSD	com.fruit.shooter.legend	READ_CONTACTS	-2.0
212	A1421I54656YSD	com.gau.go.launcherex.gowidget.weatherwidget	GET_ACCOUNTS	-2.0
213	A1421I54656YSD	com.genina.android.blackjack.view	READ_PHONE_STATE	-2.0
214	A1421I54656YSD	com.glu.android.ck	READ_PHONE_STATE	-2.0
215	A1421I54656YSD	com.hipipal.qpy3	SEND_SMS	1.0
216	A1421I54656YSD	com.icloudzone.SpeedNight2	READ_CONTACTS	-1.0
217	A1421I54656YSD	com.jrummy.liberty.toolbox	READ_CONTACTS	1.0
218	A1421I54656YSD	com.kangaroo.logic	ACCESS_FINE_LOCATION	-1.0
219	A1421I54656YSD	com.kaosu.i.battery.ppochi	BLUETOOTH	-2.0
220	A1421I54656YSD	com.letang.game103pp.cn	SEND_SMS	-2.0
221	A1421I54656YSD	com.loloworks.llzbs	ACCESS_FINE_LOCATION	-1.0
222	A1421I54656YSD	com.loloworks.llzbs	RECORD_AUDIO	1.0
223	A1421I54656YSD	com.mapbar.android.mapbarmap	MANAGE_ACCOUNTS	-2.0
224	A1421I54656YSD	com.meecel.feedreader.RssDemonAd	GET_ACCOUNTS	1.0
225	A1421I54656YSD	com.miniclip.eightballpool	GET_ACCOUNTS	-2.0
226	A1421I54656YSD	com.moaibot.sweetyheaven	RECORD_AUDIO	-2.0
227	A1421I54656YSD	com.myfknoll.draw.together	BLUETOOTH	2.0
228	A1421I54656YSD	com.panapstudio.mojitsunagifree	BLUETOOTH	2.0
229	A1421I54656YSD	com.roguerocketgames.sushichop	READ_PHONE_STATE	-1.0
230	A1421I54656YSD	com.sds.android.ttpod	ACCESS_COARSE_LOCATION	1.0
231	A1421I54656YSD	com.socialquantum.acityint	READ_PHONE_STATE	-2.0
232	A1421I54656YSD	com.speaktoit.assistant	BLUETOOTH	1.0
233	A1421I54656YSD	com.splashpadmobile.battery	SEND_SMS	-2.0
234	A1421I54656YSD	com.tatem.robosockets	SEND_SMS	-2.0
235	A1421I54656YSD	com.tumblr	AUTHENTICATE_ACCOUNTS	-2.0
236	A1421I54656YSD	com.unityconceptapps.tcr.kiat	ACCESS_FINE_LOCATION	-2.0
237	A1421I54656YSD	com.unityconceptapps.tcr.kiat	CAMERA	-2.0
238	A1421I54656YSD	com.wantu.activity	ACCESS_FINE_LOCATION	2.0
239	A1421I54656YSD	com.whaleshark.retailmenot	BLUETOOTH	2.0
240	A1421I54656YSD	com.xz.nc	SEND_SMS	-2.0
241	A1421I54656YSD	com.zc.android	ACCESS_FINE_LOCATION	2.0
242	A1421I54656YSD	com.zeptolab.ctr.ads	GET_ACCOUNTS	-2.0
243	A1421I54656YSD	com.zeptolab.ctrexperiments.ads	READ_PHONE_STATE	-2.0
244	A1421I54656YSD	com.zoosk.zoosk	READ_PHONE_STATE	-2.0
245	A1421I54656YSD	grandtheft.auto.vicecity.cheats.unofficial	RECORD_AUDIO	-2.0
246	A1421I54656YSD	jp.naver.SJLGPP	READ_PHONE_STATE	-2.0
247	A1421I54656YSD	jp.naver.SJLGWR	READ_PHONE_STATE	-2.0
248	A1421I54656YSD	jp.naver.linetools	ACCESS_FINE_LOCATION	-2.0
249	A1421I54656YSD	net.mobilecraft.realbasketball	READ_PHONE_STATE	-2.0
250	A1421I54656YSD	ns.feedmeworms	SEND_SMS	-2.0
251	A1434R69YV3Y3I	com.gameforge.xmobile.war	READ_PHONE_STATE	-1.0
252	A14HW8I4RYHNC4	com.UCMobile.intl	ACCESS_COARSE_LOCATION	2.0
253	A14HW8I4RYHNC4	com.antivirus	ACCESS_FINE_LOCATION	2.0
254	A14HW8I4RYHNC4	com.antivirus	BLUETOOTH	2.0
255	A14HW8I4RYHNC4	com.antivirus	READ_PHONE_STATE	2.0
256	A14HW8I4RYHNC4	com.avast.android.mobilesecurity	READ_CONTACTS	1.0
257	A14HW8I4RYHNC4	com.avast.android.mobilesecurity	READ_PHONE_STATE	2.0
258	A14HW8I4RYHNC4	com.easy.battery.saver	BLUETOOTH	2.0
259	A14HW8I4RYHNC4	com.google.android.gms	AUTHENTICATE_ACCOUNTS	2.0
260	A14HW8I4RYHNC4	com.google.android.gms	GET_ACCOUNTS	2.0
261	A14HW8I4RYHNC4	com.google.android.googlequicksearchbox	SEND_SMS	2.0
262	A14HW8I4RYHNC4	com.google.android.maps.mytracks	ACCESS_FINE_LOCATION	2.0
263	A14HW8I4RYHNC4	com.google.android.talk	SEND_SMS	2.0
264	A14HW8I4RYHNC4	com.google.android.youtube	GET_ACCOUNTS	2.0
265	A14HW8I4RYHNC4	com.halfbrick.fruitninjafree	READ_PHONE_STATE	1.0
266	A14HW8I4RYHNC4	com.igg.castleclash	READ_PHONE_STATE	1.0
267	A14HW8I4RYHNC4	com.instagram.android	CAMERA	2.0
268	A14HW8I4RYHNC4	com.instagram.android	GET_ACCOUNTS	2.0
269	A14HW8I4RYHNC4	com.kakao.talk	BLUETOOTH	2.0
270	A14HW8I4RYHNC4	com.kakao.talk	READ_CONTACTS	1.0
271	A14HW8I4RYHNC4	com.outfit7.mytalkingtomfree	RECORD_AUDIO	2.0
272	A14HW8I4RYHNC4	com.picsart.studio	ACCESS_FINE_LOCATION	2.0
273	A14HW8I4RYHNC4	com.roidapp.photogrid	ACCESS_COARSE_LOCATION	2.0
274	A14HW8I4RYHNC4	com.seventeenbullets.android.island	READ_PHONE_STATE	1.0
275	A14HW8I4RYHNC4	com.sgiggle.production	ACCESS_FINE_LOCATION	2.0
276	A14HW8I4RYHNC4	com.sgiggle.production	AUTHENTICATE_ACCOUNTS	1.0
277	A14HW8I4RYHNC4	com.sgiggle.production	SEND_SMS	-2.0
278	A14HW8I4RYHNC4	com.shazam.android	ACCESS_FINE_LOCATION	2.0
279	A14HW8I4RYHNC4	com.tencent.mm	CAMERA	2.0
280	A14HW8I4RYHNC4	com.twitter.android	GET_ACCOUNTS	2.0
281	A14HW8I4RYHNC4	com.twitter.android	READ_CONTACTS	2.0
282	A14HW8I4RYHNC4	com.viber.voip	BLUETOOTH	2.0
283	A14HW8I4RYHNC4	com.vkontakte.android	AUTHENTICATE_ACCOUNTS	1.0
284	A14HW8I4RYHNC4	com.vkontakte.android	MANAGE_ACCOUNTS	-2.0
285	A14HW8I4RYHNC4	com.whatsapp	CAMERA	2.0
286	A14HW8I4RYHNC4	com.whatsapp	GET_ACCOUNTS	2.0
287	A14HW8I4RYHNC4	com.yahoo.mobile.client.android.mail	READ_PHONE_STATE	1.0
288	A14HW8I4RYHNC4	com.zynga.words	GET_ACCOUNTS	2.0
289	A14HW8I4RYHNC4	com.zynga.words	READ_PHONE_STATE	2.0
290	A14HW8I4RYHNC4	jp.naver.line.android	RECORD_AUDIO	2.0
291	A14IF6TCJEUQCS	com.glu.android.gunbros_free	READ_PHONE_STATE	-1.0
292	A14IF6TCJEUQCS	com.rocketmind.fishing	READ_PHONE_STATE	1.0
293	A14IF6TCJEUQCS	com.westriversw.svsm	READ_PHONE_STATE	2.0
294	A14IF6TCJEUQCS	game.activity	ACCESS_FINE_LOCATION	1.0
295	A14SXXOGFMEFM6	com.droidhen.game.speedhiker	READ_PHONE_STATE	1.0
296	A14SXXOGFMEFM6	com.miniclip.fraggerfree	READ_PHONE_STATE	1.0
297	A14SXXOGFMEFM6	com.roboconn.snipelite	ACCESS_FINE_LOCATION	1.0
298	A150Q29JQZOY3V	com.bestcoolfungames.antsmasher	ACCESS_FINE_LOCATION	1.0
299	A150Q29JQZOY3V	com.easy.battery.saver	READ_PHONE_STATE	1.0
300	A150Q29JQZOY3V	com.jb.gosms	GET_ACCOUNTS	1.0
301	A150Q29JQZOY3V	com.magmamobile.game.BubbleBlast2	READ_PHONE_STATE	1.0
302	A150Q29JQZOY3V	com.nordcurrent.Games101	READ_PHONE_STATE	1.0
303	A150Q29JQZOY3V	com.surpax.ledflashlight.panel	READ_PHONE_STATE	1.0
304	A159KOV1KTDC96	com.geogame.event	READ_PHONE_STATE	-2.0
305	A15A09BRS1Q8W0	amep.games.af_final	READ_PHONE_STATE	1.0
306	A15A09BRS1Q8W0	br.com.jera.vikings	READ_PHONE_STATE	1.0
307	A15A09BRS1Q8W0	com.Ama.PanicFlightFree	ACCESS_FINE_LOCATION	1.0
308	A15A09BRS1Q8W0	com.Ama.PanicFlightFree	READ_PHONE_STATE	1.0
