packageName,permission,purpose,avgScore,comfortScore,hybridScore,isHybridAvg,knnScore
air.couk.hamzagames.ultimatesmasher,READ_PHONE_STATE,TARGETED_ADS,-0.32706759482848835,-0.05263157894736838,-0.32706759482848835,1.0,-0.1358575851393189
amep.games.af_final,READ_PHONE_STATE,TARGETED_ADS,-0.3226129295579034,-0.21052631578947353,-0.3226129295579034,1.0,-0.23640350877192975
atticlab.ScaryMazedGame,READ_PHONE_STATE,TARGETED_ADS,-0.32846578381044755,-0.25,-0.32846578381044755,1.0,-0.24995711500974668
atticlab.whip,READ_PHONE_STATE,TARGETED_ADS,-0.3237895882257815,-0.3,-0.3237895882257815,1.0,-0.2463632610939113
br.com.jera.vikings,READ_PHONE_STATE,TARGETED_ADS,-0.32226697565730894,0.0,-0.32226697565730894,1.0,-0.4052807017543861
ch.xot.droid_catcher,ACCESS_FINE_LOCATION,TARGETED_ADS,-0.44423365288777716,-0.6896551724137935,-0.44423365288777716,1.0,-0.594654282765738
com.Ama.PanicFlightFree,READ_PHONE_STATE,TARGETED_ADS,-0.3289000032801816,0.23529411764705885,-0.3289000032801816,1.0,-0.3657516339869281
com.Conquer3.Kingdoms.game.good.haha,READ_PHONE_STATE,TARGETED_ADS,-0.3206596618716915,-0.4000000000000002,-0.3206596618716915,1.0,-0.5004307992202727
com.alaskajim.whosingsit1990s,READ_PHONE_STATE,TARGETED_ADS,-0.32102539722602436,-0.7647058823529417,-0.32102539722602436,1.0,-0.04890608875128999
com.alpha_aps.naked_scanner,ACCESS_FINE_LOCATION,TARGETED_ADS,-0.4329089313306462,-0.8999999999999996,-0.4329089313306462,1.0,-0.6148771929824561
com.alpha_aps.naked_scanner,READ_PHONE_STATE,TARGETED_ADS,-0.3214396037611628,-0.3499999999999998,-0.3214396037611628,1.0,-0.6465263157894738
com.androp.cube.dolphin,READ_PHONE_STATE,TARGETED_ADS,-0.32641229946338957,0.0,-0.32641229946338957,1.0,-0.27288957688338483
