permission , count
SUM , 3993
android.permission.INTERNET , 3891
android.permission.ACCESS_NETWORK_STATE , 3323
android.permission.ACCESS_FINE_LOCATION , 1801
android.permission.READ_EXTERNAL_STORAGE , 1666
android.permission.WRITE_EXTERNAL_STORAGE , 1665
android.permission.ACCESS_COARSE_LOCATION , 1579
android.permission.READ_PHONE_STATE , 975
android.permission.VIBRATE , 843
android.permission.WAKE_LOCK , 794
android.permission.ACCESS_WIFI_STATE , 760
android.permission.RECEIVE_BOOT_COMPLETED , 652
com.google.android.c2dm.permission.RECEIVE , 483
com.google.android.providers.gsf.permission.READ_GSERVICES , 435
android.permission.GET_ACCOUNTS , 329
android.permission.GET_TASKS , 305
com.android.vending.BILLING , 228
com.android.vending.CHECK_LICENSE , 206
android.permission.CAMERA , 173
android.permission.ACCESS_LOCATION_EXTRA_COMMANDS , 171
android.permission.ACCESS_MOCK_LOCATION , 118
android.webkit.permission.PLUGIN , 96
android.permission.RECORD_AUDIO , 89
com.android.launcher.permission.INSTALL_SHORTCUT , 85
android.permission.READ_CONTACTS , 84
android.permission.CALL_PHONE , 82
android.permission.READ_LOGS , 74
android.permission.DISABLE_KEYGUARD , 72
android.permission.BROADCAST_STICKY , 66
android.permission.CHANGE_WIFI_STATE , 66
android.permission.READ_CALL_LOG , 62
android.permission.WRITE_SETTINGS , 59
android.permission.WRITE_CONTACTS , 56
android.permission.MODIFY_AUDIO_SETTINGS , 55
android.permission.SYSTEM_ALERT_WINDOW , 53
android.permission.SET_WALLPAPER , 52
android.permission.RECEIVE_SMS , 46
android.permission.WRITE_CALL_LOG , 44
android.permission.MOUNT_UNMOUNT_FILESYSTEMS , 41
android.permission.ACCESS_GPS , 36
android.permission.READ_CALENDAR , 31
android.permission.FLASHLIGHT , 31
android.permission.RECORD_VIDEO , 29
android.permission.CHANGE_NETWORK_STATE , 28
android.permission.ACCESS_LOCATION , 27
android.permission.ACCESS_ASSISTED_GPS , 27
android.permission.SEND_SMS , 27
android.permission.USE_CREDENTIALS , 23
android.permission.RESTART_PACKAGES , 20
com.android.launcher.permission.UNINSTALL_SHORTCUT , 17
android.permission.BLUETOOTH , 17
android.permission.WRITE_CALENDAR , 16
android.permission.BLUETOOTH_ADMIN , 14
android.permission.WRITE_INTERNAL_STORAGE , 14
com.android.alarm.permission.SET_ALARM , 14
android.permission.KILL_BACKGROUND_PROCESSES , 13
android.permission.NFC , 12
com.android.launcher.permission.READ_SETTINGS , 11
com.sonyericsson.extras.liveware.aef.EXTENSION_PERMISSION , 8
android.permission.READ_SMS , 8
android.permission.LOCATION , 8
com.example.mapdemo.permission.MAPS_RECEIVE , 8
android.permission.ACCESS_COURSE_LOCATION , 8
com.android.browser.permission.READ_HISTORY_BOOKMARKS , 8
android.permission.MANAGE_ACCOUNTS , 8
com.ims.services.SEND_LOCATION_NOTIFICATIONS , 7
com.motorola.dlauncher.permission.INSTALL_SHORTCUT , 7
com.ims.services.SEND_Forecast_NOTIFICATIONS , 7
com.lge.launcher.permission.INSTALL_SHORTCUT , 7
android.permission.PROCESS_OUTGOING_CALLS , 7
android.permission.ACCESS_COARSE_UPDATES , 7
android.permission.CHANGE_CONFIGURATION , 7
com.motorola.launcher.permission.INSTALL_SHORTCUT , 7
android.permission.SET_WALLPAPER_HINTS , 6
android.permission.BATTERY_STATS , 6
android.permission.CONTROL_LOCATION_UPDATES , 6
android.permission.EXPAND_STATUS_BAR , 6
ru.gelin.android.weather.notification.START_UPDATE_SERVICE , 6
com.android.browser.permission.WRITE_HISTORY_BOOKMARKS , 5
com.htc.launcher.permission.READ_SETTINGS , 5
com.motorola.launcher.permission.READ_SETTINGS , 5
android.permission.BAIDU_LOCATION_SERVICE , 5
com.motorola.dlauncher.permission.READ_SETTINGS , 5
android.permission.RECEIVE_USER_PRESENT , 5
android.permission.AUTHENTICATE_ACCOUNTS , 5
com.fede.launcher.permission.READ_SETTINGS , 5
org.adw.launcher.permission.READ_SETTINGS , 5
com.lge.launcher.permission.READ_SETTINGS , 5
android.permission.BIND_APPWIDGET , 4
