permission , count
SUM , 4625
android.permission.INTERNET , 4233
android.permission.ACCESS_NETWORK_STATE , 3203
android.permission.WRITE_EXTERNAL_STORAGE , 3020
android.permission.READ_EXTERNAL_STORAGE , 3014
android.permission.READ_PHONE_STATE , 1680
android.permission.ACCESS_WIFI_STATE , 1019
android.permission.VIBRATE , 848
android.permission.WAKE_LOCK , 771
android.permission.ACCESS_COARSE_LOCATION , 573
android.permission.SET_WALLPAPER , 525
android.permission.ACCESS_FINE_LOCATION , 498
android.permission.GET_ACCOUNTS , 430
android.permission.RECEIVE_BOOT_COMPLETED , 330
com.google.android.c2dm.permission.RECEIVE , 284
com.android.vending.BILLING , 280
android.permission.GET_TASKS , 267
android.permission.SYSTEM_ALERT_WINDOW , 260
com.android.launcher.permission.INSTALL_SHORTCUT , 245
android.permission.RECORD_AUDIO , 236
com.android.vending.CHECK_LICENSE , 214
android.permission.WRITE_SETTINGS , 206
com.android.browser.permission.READ_HISTORY_BOOKMARKS , 198
com.android.browser.permission.WRITE_HISTORY_BOOKMARKS , 188
android.permission.CHANGE_CONFIGURATION , 158
android.permission.ACCESS_LOCATION_EXTRA_COMMANDS , 152
android.permission.MOUNT_UNMOUNT_FILESYSTEMS , 146
android.permission.CAMERA , 128
READ_PHONE_STATE , 119
android.permission.WRITE , 90
android.permission.READ_CONTACTS , 87
android.permission.USE_CREDENTIALS , 82
android.permission.MODIFY_AUDIO_SETTINGS , 76
android.permission.RESTART_PACKAGES , 73
android.permission.BROADCAST_STICKY , 69
android.permission.READ_CALL_LOG , 69
android.permission.CALL_PHONE , 67
android.permission.FLASHLIGHT , 67
android.permission.RECEIVE_SMS , 66
android.permission.WRITE_CONTACTS , 63
android.permission.SET_WALLPAPER_HINTS , 62
android.permission.SEND_SMS , 57
android.permission.CHANGE_COMPONENT_ENABLED_STATE , 56
android.permission.WRITE_CALL_LOG , 52
android.permission.DOWNLOAD_WITHOUT_NOTIFICATION , 51
android.permission.CHANGE_WIFI_STATE , 48
android.webkit.permission.PLUGIN , 47
android.permission.READ_CALENDAR , 37
android.permission.WRITE_CALENDAR , 37
android.permission.DISABLE_KEYGUARD , 35
android.permission.SET_ORIENTATION , 33
com.android.launcher.permission.UNINSTALL_SHORTCUT , 32
android.permission.READ_LOGS , 28
com.android.alarm.permission.SET_ALARM , 27
android.permission.DEVICE_POWER , 26
android.permission.CHANGE_WIFI_MULTICAST_STATE , 25
android.permission.BATTERY_STATS , 25
com.android.launcher.permission.READ_SETTINGS , 18
com.motorola.dlauncher.permission.INSTALL_SHORTCUT , 17
com.lge.launcher.permission.INSTALL_SHORTCUT , 17
com.motorola.launcher.permission.INSTALL_SHORTCUT , 17
com.htc.launcher.permission.READ_SETTINGS , 15
com.motorola.launcher.permission.READ_SETTINGS , 15
com.motorola.dlauncher.permission.READ_SETTINGS , 15
org.adw.launcher.permission.READ_SETTINGS , 15
com.fede.launcher.permission.READ_SETTINGS , 15
com.lge.launcher.permission.READ_SETTINGS , 15
android.permission.STATUS_BAR , 14
com.android.launcher.permission.WRITE_SETTINGS , 14
android.permission.BLUETOOTH , 14
com.motorola.launcher.permission.WRITE_SETTINGS , 13
