permission , count
SUM , 44035
android.permission.INTERNET , 42839
android.permission.ACCESS_NETWORK_STATE , 32412
android.permission.READ_EXTERNAL_STORAGE , 29343
android.permission.WRITE_EXTERNAL_STORAGE , 29327
android.permission.ACCESS_FINE_LOCATION , 21418
android.permission.READ_PHONE_STATE , 19530
android.permission.ACCESS_COARSE_LOCATION , 18517
com.google.android.c2dm.permission.RECEIVE , 17105
android.permission.CAMERA , 14957
android.permission.WAKE_LOCK , 13750
android.permission.CALL_PHONE , 13160
android.permission.VIBRATE , 13063
android.permission.GET_ACCOUNTS , 10827
android.permission.ACCESS_WIFI_STATE , 8811
android.permission.RECORD_AUDIO , 8261
android.permission.SEND_SMS , 6209
android.permission.READ_CONTACTS , 5200
android.permission.RECEIVE_BOOT_COMPLETED , 4787
android.permission.WRITE_CONTACTS , 4139
android.permission.ACCESS_LOCATION_EXTRA_COMMANDS , 3548
android.permission.READ_CALL_LOG , 3523
android.permission.WRITE_CALL_LOG , 2878
com.google.android.providers.gsf.permission.READ_GSERVICES , 2817
android.permission.GET_TASKS , 2666
android.permission.MODIFY_AUDIO_SETTINGS , 2246
android.permission.FLASHLIGHT , 2226
android.permission.BROADCAST_STICKY , 2132
android.permission.ACCESS_MOCK_LOCATION , 1983
android.permission.CHANGE_WIFI_STATE , 1982
android.permission.RECEIVE_SMS , 1842
android.permission.WRITE_CALENDAR , 1714
android.permission.READ_CALENDAR , 1612
android.webkit.permission.PLUGIN , 1350
android.permission.BLUETOOTH , 1249
android.permission.READ_LOGS , 1218
com.android.vending.BILLING , 1201
android.permission.RECORD_VIDEO , 1179
android.permission.WRITE_SETTINGS , 1173
android.permission.USE_CREDENTIALS , 1085
android.permission.NFC , 1057
android.permission.BLUETOOTH_ADMIN , 1038
com.android.launcher.permission.INSTALL_SHORTCUT , 853
android.permission.CHANGE_NETWORK_STATE , 823
android.permission.MOUNT_UNMOUNT_FILESYSTEMS , 797
android.permission.RESTART_PACKAGES , 767
android.permission.ACCESS_GPS , 694
android.permission.DISABLE_KEYGUARD , 681
android.permission.MANAGE_ACCOUNTS , 666
com.android.vending.CHECK_LICENSE , 658
android.permission.READ_SMS , 559
android.permission.ACCESS_LOCATION , 520
com.android.browser.permission.READ_HISTORY_BOOKMARKS , 509
android.permission.AUTHENTICATE_ACCOUNTS , 474
com.amazon.device.messaging.permission.RECEIVE , 465
android.permission.CHANGE_CONFIGURATION , 461
android.permission.WRITE_SMS , 411
android.permission.SYSTEM_ALERT_WINDOW , 409
android.permission.PROCESS_OUTGOING_CALLS , 375
android.permission.KILL_BACKGROUND_PROCESSES , 374
android.permission.ACCESS_ASSISTED_GPS , 374
