,hitid,hittypeid,workerid,packageName,permission,purpose,comfortScore,1,2,3,4,5
1213,2JNL8I9NZW6HUF33A8HWET86QQPLVT,2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3,A3JJXEVEPU8V9J,com.gamecircus.PrizeClaw,READ_PHONE_STATE,INTERNAL,1,205.0,205.0,205.0,205.0,205.0
1214,2JNL8I9NZW6HUF33A8HWET86QQPLVT,2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3,AL49DDQNUF01M,com.gamecircus.PrizeClaw,READ_PHONE_STATE,INTERNAL,-2,338.0,338.0,338.0,338.0,338.0
1215,2JNL8I9NZW6HUF33A8HWET86QQPLVT,2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3,AZF0WGPL5SL76,com.gamecircus.PrizeClaw,READ_PHONE_STATE,INTERNAL,-2,134.0,134.0,134.0,134.0,134.0
1216,2JNL8I9NZW6HUF33A8HWET86QQPLVT,2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3,A1IAK1JCYVR3R5,com.gamecircus.PrizeClaw,READ_PHONE_STATE,INTERNAL,1,401.0,401.0,401.0,401.0,401.0
1217,2ZFKO2L92HECCQ3CZ2FCJF0C6FFGFU,2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3,AD1DGG7ZDRAIT,com.gamecircus.PrizeClaw,READ_PHONE_STATE,TARGETED_ADS,1,0.29547445887066304,0.3936831142703331,0.3936831142703331,0.3936831142703331,-1.0
1218,2ZFKO2L92HECCQ3CZ2FCJF0C6FFGFU,2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3,A1DDQ8U2YRB25X,com.gamecircus.PrizeClaw,READ_PHONE_STATE,TARGETED_ADS,-1,0.24501735451864098,0.135529211684,-0.3669590643266664,-0.7040816326530003,-0.7040816326530003
1219,2ZFKO2L92HECCQ3CZ2FCJF0C6FFGFU,2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3,AZYL4DXPS3AK4,com.gamecircus.PrizeClaw,READ_PHONE_STATE,TARGETED_ADS,-2,0.29547445887066304,0.3936831142703331,-0.5181346222694002,-0.4502923976600001,-1.0
1220,2ZFKO2L92HECCQ3CZ2FCJF0C6FFGFU,2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3,A1KF05U5IO9AFG,com.gamecircus.PrizeClaw,READ_PHONE_STATE,TARGETED_ADS,-1,0.34937651227083033,0.17281335611099993,0.17281335611099993,-0.4897959183669998,-1.0
1221,2ZFKO2L92HECCQ3CZ2FCJF0C6FFGFU,2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3,A32CMQGGTSUK6Z,com.gamecircus.PrizeClaw,READ_PHONE_STATE,TARGETED_ADS,2,0.22031165345697626,-0.769230769231,-0.769230769231,-1.0,-1.0
1222,2ZFKO2L92HECCQ3CZ2FCJF0C6FFGFU,2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3,A2OCP3UDPBH0ME,com.gamecircus.PrizeClaw,READ_PHONE_STATE,TARGETED_ADS,1,0.22031165345697626,-0.769230769231,-0.769230769231,-1.0,-1.0
1223,2ZFKO2L92HECCQ3CZ2FCJF0C6FFGFU,2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3,A1JRV4XD6CG12W,com.gamecircus.PrizeClaw,READ_PHONE_STATE,TARGETED_ADS,-1,0.28804993353028135,0.3936831142703331,0.125,-1.0,-1.0
1224,2ZFKO2L92HECCQ3CZ2FCJF0C6FFGFU,2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3,A2IYAOQ0BY5EYD,com.gamecircus.PrizeClaw,READ_PHONE_STATE,TARGETED_ADS,-1,0.34937651227083033,0.17281335611099993,-0.17543859648999996,-0.4897959183669998,-1.0
1225,2ZFKO2L92HECCQ3CZ2FCJF0C6FFGFU,2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3,A1K3C8R6GW43CW,com.gamecircus.PrizeClaw,READ_PHONE_STATE,TARGETED_ADS,-2,0.28804993353028135,0.3936831142703331,0.125,-1.0,-1.0
1226,2ZFKO2L92HECCQ3CZ2FCJF0C6FFGFU,2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3,APROFW08F7Z34,com.gamecircus.PrizeClaw,READ_PHONE_STATE,TARGETED_ADS,-2,0.34937651227083033,0.17281335611099993,-0.17543859648999996,-0.4897959183669998,-1.0
1227,2ZFKO2L92HECCQ3CZ2FCJF0C6FFGFU,2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3,A6IVYRP8FAIS,com.gamecircus.PrizeClaw,READ_PHONE_STATE,TARGETED_ADS,-1,0.22031165345697626,-0.769230769231,-0.769230769231,-1.0,-1.0
1228,2ZFKO2L92HECCQ3CZ2FCJF0C6FFGFU,2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3,A2E72ZI1VESTMR,com.gamecircus.PrizeClaw,READ_PHONE_STATE,TARGETED_ADS,-1,0.28804993353028135,0.3936831142703331,0.125,-1.0,-1.0
1229,2ZFKO2L92HECCQ3CZ2FCJF0C6FFGFU,2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3,A1CO67KW9NQ5NV,com.gamecircus.PrizeClaw,READ_PHONE_STATE,TARGETED_ADS,-1,0.28804993353028135,0.3936831142703331,0.125,-1.0,-1.0
1230,2ZFKO2L92HECCQ3CZ2FCJF0C6FFGFU,2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3,AN1H7SQKQSWS3,com.gamecircus.PrizeClaw,READ_PHONE_STATE,TARGETED_ADS,-1,0.22031165345697626,-0.769230769231,-0.769230769231,-1.0,-1.0
1231,2ZFKO2L92HECCQ3CZ2FCJF0C6FFGFU,2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3,ALGL826MO4BKZ,com.gamecircus.PrizeClaw,READ_PHONE_STATE,TARGETED_ADS,1,0.22031165345697626,-0.769230769231,-0.769230769231,-1.0,-1.0
1232,2ZFKO2L92HECCQ3CZ2FCJF0C6FFGFU,2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3,A1BI7SPDU7FS1X,com.gamecircus.PrizeClaw,READ_PHONE_STATE,TARGETED_ADS,1,0.29547445887066304,0.3936831142703331,0.3936831142703331,-0.4502923976600001,-1.0
1233,2ZFKO2L92HECCQ3CZ2FCJF0C6FFGFU,2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3,AAXYYH9MI3PJM,com.gamecircus.PrizeClaw,READ_PHONE_STATE,TARGETED_ADS,-1,0.22031165345697626,-0.769230769231,-0.769230769231,-1.0,-1.0
1234,2ZFKO2L92HECCQ3CZ2FCJF0C6FFGFU,2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3,A1VS2PFZRWWPO3,com.gamecircus.PrizeClaw,READ_PHONE_STATE,TARGETED_ADS,1,0.28804993353028135,0.3936831142703331,0.125,-1.0,-1.0
1235,2ZFKO2L92HECCQ3CZ2FCJF0C6FFGFU,2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3,A3FM158JCS0W7K,com.gamecircus.PrizeClaw,READ_PHONE_STATE,TARGETED_ADS,1,0.28804993353028135,0.3936831142703331,0.125,-1.0,-1.0
1236,2ZFKO2L92HECCQ3CZ2FCJF0C6FFGFU,2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3,AVII5WIKWUWTK,com.gamecircus.PrizeClaw,READ_PHONE_STATE,TARGETED_ADS,1,0.28804993353028135,0.3936831142703331,0.125,-1.0,-1.0
1237,20JLY58B727MGYDUGL41DYFSCP09UW,2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3,A32CMQGGTSUK6Z,com.rovio.amazingalex.trial,READ_PHONE_STATE,MOBILE_ANALYTICS,2,0.7027452698498354,-1.0,-1.0,,
1238,20JLY58B727MGYDUGL41DYFSCP09UW,2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3,AAXYYH9MI3PJM,com.rovio.amazingalex.trial,READ_PHONE_STATE,MOBILE_ANALYTICS,-2,0.7027452698498354,-1.0,-1.0,,
1239,20JLY58B727MGYDUGL41DYFSCP09UW,2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3,A771BLWJLMWYY,com.rovio.amazingalex.trial,READ_PHONE_STATE,MOBILE_ANALYTICS,-1,0.6329485374282072,1.153814884303251,1.153814884303251,0.8675213675215004,0.8675213675215004
1240,20JLY58B727MGYDUGL41DYFSCP09UW,2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3,A1DY4DM16TBFPL,com.rovio.amazingalex.trial,READ_PHONE_STATE,MOBILE_ANALYTICS,1,0.6329485374282072,1.153814884303251,1.153814884303251,0.8675213675215004,0.8675213675215004
1241,20JLY58B727MGYDUGL41DYFSCP09UW,2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3,A2OCP3UDPBH0ME,com.rovio.amazingalex.trial,READ_PHONE_STATE,MOBILE_ANALYTICS,1,0.7027452698498354,-1.0,-1.0,,
1242,20JLY58B727MGYDUGL41DYFSCP09UW,2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3,A1JRV4XD6CG12W,com.rovio.amazingalex.trial,READ_PHONE_STATE,MOBILE_ANALYTICS,2,0.678155358732489,0.6267389340566666,1.0,,
1243,20JLY58B727MGYDUGL41DYFSCP09UW,2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3,A4SKTCPDTV550,com.rovio.amazingalex.trial,READ_PHONE_STATE,MOBILE_ANALYTICS,2,0.6329485374282072,1.153814884303251,1.153814884303251,0.8675213675215004,0.8675213675215004
1244,20JLY58B727MGYDUGL41DYFSCP09UW,2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3,A2Y0SIZH81B265,com.rovio.amazingalex.trial,READ_PHONE_STATE,MOBILE_ANALYTICS,1,0.662436234324094,0.6815926620810003,0.6815926620810003,0.8461538461539997,
1245,20JLY58B727MGYDUGL41DYFSCP09UW,2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3,A1U43ACI9M84MZ,com.rovio.amazingalex.trial,READ_PHONE_STATE,MOBILE_ANALYTICS,-1,0.7172601939570381,0.6267389340566666,0.6267389340566666,-1.622222222220001,
1246,20JLY58B727MGYDUGL41DYFSCP09UW,2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3,A3FSI6EIB1M6YR,com.rovio.amazingalex.trial,READ_PHONE_STATE,MOBILE_ANALYTICS,2,0.662436234324094,0.6815926620810003,0.6815926620810003,0.8461538461539997,
1247,20JLY58B727MGYDUGL41DYFSCP09UW,2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3,A3JMW8FYE9LJIV,com.rovio.amazingalex.trial,READ_PHONE_STATE,MOBILE_ANALYTICS,-1,0.678155358732489,0.6267389340566666,1.0,,
1248,20JLY58B727MGYDUGL41DYFSCP09UW,2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3,A1MO07YOP3THQ2,com.rovio.amazingalex.trial,READ_PHONE_STATE,MOBILE_ANALYTICS,2,0.6329485374282072,1.153814884303251,1.153814884303251,0.8675213675215004,0.8675213675215004
1249,20JLY58B727MGYDUGL41DYFSCP09UW,2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3,A1CO67KW9NQ5NV,com.rovio.amazingalex.trial,READ_PHONE_STATE,MOBILE_ANALYTICS,-1,0.678155358732489,0.6267389340566666,1.0,,
1250,20JLY58B727MGYDUGL41DYFSCP09UW,2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3,A3FM158JCS0W7K,com.rovio.amazingalex.trial,READ_PHONE_STATE,MOBILE_ANALYTICS,1,0.678155358732489,0.6267389340566666,1.0,,
1251,20JLY58B727MGYDUGL41DYFSCP09UW,2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3,A25ZADCJI3D5AF,com.rovio.amazingalex.trial,READ_PHONE_STATE,MOBILE_ANALYTICS,2,0.7172601939570381,0.6267389340566666,0.6267389340566666,0.6267389340566666,
1252,20JLY58B727MGYDUGL41DYFSCP09UW,2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3,A2LJAWY0LUIMN1,com.rovio.amazingalex.trial,READ_PHONE_STATE,MOBILE_ANALYTICS,-1,0.662436234324094,0.6815926620810003,0.6815926620810003,0.8461538461539997,
1253,20JLY58B727MGYDUGL41DYFSCP09UW,2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3,A37LY5UTJV2KYZ,com.rovio.amazingalex.trial,READ_PHONE_STATE,MOBILE_ANALYTICS,-1,0.662436234324094,0.6618132610637073,-1.622222222220001,0.8461538461539997,
1254,20JLY58B727MGYDUGL41DYFSCP09UW,2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3,AMJAP6BGF5LVM,com.rovio.amazingalex.trial,READ_PHONE_STATE,MOBILE_ANALYTICS,-1,0.662436234324094,0.6815926620810003,-1.622222222220001,0.8461538461539997,
1255,20JLY58B727MGYDUGL41DYFSCP09UW,2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3,A3JJXEVEPU8V9J,com.rovio.amazingalex.trial,READ_PHONE_STATE,MOBILE_ANALYTICS,-1,0.662436234324094,0.6815926620810003,0.6815926620810003,0.8461538461539997,
1256,2JS1QP6AUC26TW3M95O320FKHMJ815,2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3,AIUKV0KVALMY6,com.westriversw.svsm,READ_PHONE_STATE,INTERNAL,2,278.0,278.0,278.0,278.0,278.0
1257,2JS1QP6AUC26TW3M95O320FKHMJ815,2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3,A32CMQGGTSUK6Z,com.westriversw.svsm,READ_PHONE_STATE,INTERNAL,2,297.0,297.0,297.0,297.0,297.0
1258,2JS1QP6AUC26TW3M95O320FKHMJ815,2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3,AAXYYH9MI3PJM,com.westriversw.svsm,READ_PHONE_STATE,INTERNAL,1,263.0,263.0,263.0,263.0,263.0
1259,2JS1QP6AUC26TW3M95O320FKHMJ815,2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3,A4SKTCPDTV550,com.westriversw.svsm,READ_PHONE_STATE,INTERNAL,1,19.0,19.0,19.0,19.0,19.0
1260,2JS1QP6AUC26TW3M95O320FKHMJ815,2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3,A2IYAOQ0BY5EYD,com.westriversw.svsm,READ_PHONE_STATE,INTERNAL,-1,219.0,219.0,219.0,219.0,219.0
1261,2JS1QP6AUC26TW3M95O320FKHMJ815,2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3,A14IF6TCJEUQCS,com.westriversw.svsm,READ_PHONE_STATE,INTERNAL,2,57.0,57.0,57.0,57.0,57.0
1262,2JS1QP6AUC26TW3M95O320FKHMJ815,2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3,A294UCHXS5Z86L,com.westriversw.svsm,READ_PHONE_STATE,INTERNAL,1,496.0,496.0,496.0,496.0,496.0
1263,2JS1QP6AUC26TW3M95O320FKHMJ815,2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3,A6IVYRP8FAIS,com.westriversw.svsm,READ_PHONE_STATE,INTERNAL,1,364.0,364.0,364.0,364.0,364.0
1264,2JS1QP6AUC26TW3M95O320FKHMJ815,2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3,A1TM1ZFU4OIPTD,com.westriversw.svsm,READ_PHONE_STATE,INTERNAL,1,463.0,463.0,463.0,463.0,463.0
1265,2JS1QP6AUC26TW3M95O320FKHMJ815,2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3,A3JJXEVEPU8V9J,com.westriversw.svsm,READ_PHONE_STATE,INTERNAL,1,205.0,205.0,205.0,205.0,205.0
1266,2JS1QP6AUC26TW3M95O320FKHMJ815,2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3,A65NLFVBHAXJ0,com.westriversw.svsm,READ_PHONE_STATE,INTERNAL,1,130.0,130.0,130.0,130.0,130.0
1267,2JS1QP6AUC26TW3M95O320FKHMJ815,2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3,A1JYGNIFHS9TEA,com.westriversw.svsm,READ_PHONE_STATE,INTERNAL,1,632.0,632.0,632.0,632.0,632.0
1268,2JS1QP6AUC26TW3M95O320FKHMJ815,2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3,A3SEUVWC42BVF6,com.westriversw.svsm,READ_PHONE_STATE,INTERNAL,-1,620.0,620.0,620.0,620.0,620.0
1269,2JS1QP6AUC26TW3M95O320FKHMJ815,2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3,ALGL826MO4BKZ,com.westriversw.svsm,READ_PHONE_STATE,INTERNAL,1,380.0,380.0,380.0,380.0,380.0
1270,2JS1QP6AUC26TW3M95O320FKHMJ815,2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3,A3FM158JCS0W7K,com.westriversw.svsm,READ_PHONE_STATE,INTERNAL,2,572.0,572.0,572.0,572.0,572.0
1271,2JS1QP6AUC26TW3M95O320FKHMJ815,2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3,AN1H7SQKQSWS3,com.westriversw.svsm,READ_PHONE_STATE,INTERNAL,2,289.0,289.0,289.0,289.0,289.0
1272,2JS1QP6AUC26TW3M95O320FKHMJ815,2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3,A18TXM6GMU1411,com.westriversw.svsm,READ_PHONE_STATE,INTERNAL,-2,199.0,199.0,199.0,199.0,199.0
1273,2JS1QP6AUC26TW3M95O320FKHMJ815,2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3,A2VSG0OWY55DGW,com.westriversw.svsm,READ_PHONE_STATE,INTERNAL,-1,6.0,6.0,6.0,6.0,6.0
1274,2JS1QP6AUC26TW3M95O320FKHMJ815,2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3,A3GM27YVNOYZIW,com.westriversw.svsm,READ_PHONE_STATE,INTERNAL,-1,353.0,353.0,353.0,353.0,353.0
1275,28AQV66RLPHI9JEASEMKP62N00YE69,2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3,AD1DGG7ZDRAIT,com.storybird.spacebusterlite,READ_PHONE_STATE,INTERNAL,1,504.0,504.0,504.0,504.0,504.0
1276,28AQV66RLPHI9JEASEMKP62N00YE69,2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3,A1DDQ8U2YRB25X,com.storybird.spacebusterlite,READ_PHONE_STATE,INTERNAL,-1,3.0,3.0,3.0,3.0,3.0
1277,28AQV66RLPHI9JEASEMKP62N00YE69,2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3,A39R17C5NG9TOG,com.storybird.spacebusterlite,READ_PHONE_STATE,INTERNAL,1,131.0,131.0,131.0,131.0,131.0
1278,28AQV66RLPHI9JEASEMKP62N00YE69,2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3,A2OCP3UDPBH0ME,com.storybird.spacebusterlite,READ_PHONE_STATE,INTERNAL,1,281.0,281.0,281.0,281.0,281.0
1279,28AQV66RLPHI9JEASEMKP62N00YE69,2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3,A32CMQGGTSUK6Z,com.storybird.spacebusterlite,READ_PHONE_STATE,INTERNAL,2,297.0,297.0,297.0,297.0,297.0
1280,28AQV66RLPHI9JEASEMKP62N00YE69,2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3,A4SKTCPDTV550,com.storybird.spacebusterlite,READ_PHONE_STATE,INTERNAL,1,19.0,19.0,19.0,19.0,19.0
1281,28AQV66RLPHI9JEASEMKP62N00YE69,2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3,A1JRV4XD6CG12W,com.storybird.spacebusterlite,READ_PHONE_STATE,INTERNAL,2,576.0,576.0,576.0,576.0,576.0
1282,28AQV66RLPHI9JEASEMKP62N00YE69,2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3,A1U43ACI9M84MZ,com.storybird.spacebusterlite,READ_PHONE_STATE,INTERNAL,-1,464.0,464.0,464.0,464.0,464.0
1283,28AQV66RLPHI9JEASEMKP62N00YE69,2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3,A6IVYRP8FAIS,com.storybird.spacebusterlite,READ_PHONE_STATE,INTERNAL,1,364.0,364.0,364.0,364.0,364.0
1284,28AQV66RLPHI9JEASEMKP62N00YE69,2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3,AN7F24ZJB2C37,com.storybird.spacebusterlite,READ_PHONE_STATE,INTERNAL,1,398.0,398.0,398.0,398.0,398.0
1285,28AQV66RLPHI9JEASEMKP62N00YE69,2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3,A3FSI6EIB1M6YR,com.storybird.spacebusterlite,READ_PHONE_STATE,INTERNAL,1,236.0,236.0,236.0,236.0,236.0
1286,28AQV66RLPHI9JEASEMKP62N00YE69,2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3,A3JJXEVEPU8V9J,com.storybird.spacebusterlite,READ_PHONE_STATE,INTERNAL,1,205.0,205.0,205.0,205.0,205.0
1287,28AQV66RLPHI9JEASEMKP62N00YE69,2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3,AK46ZNEC6R89C,com.storybird.spacebusterlite,READ_PHONE_STATE,INTERNAL,-1,367.0,367.0,367.0,367.0,367.0
1288,28AQV66RLPHI9JEASEMKP62N00YE69,2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3,A2F738CHD66KOW,com.storybird.spacebusterlite,READ_PHONE_STATE,INTERNAL,1,69.0,69.0,69.0,69.0,69.0
1289,28AQV66RLPHI9JEASEMKP62N00YE69,2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3,A2VSG0OWY55DGW,com.storybird.spacebusterlite,READ_PHONE_STATE,INTERNAL,-1,6.0,6.0,6.0,6.0,6.0
1290,28AQV66RLPHI9JEASEMKP62N00YE69,2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3,A2I2YRPU8ZFDFK,com.storybird.spacebusterlite,READ_PHONE_STATE,INTERNAL,2,531.0,531.0,531.0,531.0,531.0
1291,28AQV66RLPHI9JEASEMKP62N00YE69,2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3,A1CO67KW9NQ5NV,com.storybird.spacebusterlite,READ_PHONE_STATE,INTERNAL,1,540.0,540.0,540.0,540.0,540.0
1292,28AQV66RLPHI9JEASEMKP62N00YE69,2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3,A2D2QC99X4UZSK,com.storybird.spacebusterlite,READ_PHONE_STATE,INTERNAL,1,465.0,465.0,465.0,465.0,465.0
1293,28AQV66RLPHI9JEASEMKP62N00YE69,2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3,A20NZW7XGZNOCC,com.storybird.spacebusterlite,READ_PHONE_STATE,INTERNAL,1,429.0,429.0,429.0,429.0,429.0
1294,28AQV66RLPHI9JEASEMKP62N00YE69,2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3,A1VS2PFZRWWPO3,com.storybird.spacebusterlite,READ_PHONE_STATE,INTERNAL,1,523.0,523.0,523.0,523.0,523.0
1295,21RRJ85OZIZEX27PLQFOX5EW67H9XO,2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3,A3TN3GQAO61BVB,com.westriversw.CatWar,READ_PHONE_STATE,INTERNAL,-1,125.0,125.0,125.0,125.0,125.0
1296,21RRJ85OZIZEX27PLQFOX5EW67H9XO,2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3,A295RZ1WX44RBH,com.westriversw.CatWar,READ_PHONE_STATE,INTERNAL,-1,146.0,146.0,146.0,146.0,146.0
1297,21RRJ85OZIZEX27PLQFOX5EW67H9XO,2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3,APROFW08F7Z34,com.westriversw.CatWar,READ_PHONE_STATE,INTERNAL,-2,156.0,156.0,156.0,156.0,156.0
1298,21RRJ85OZIZEX27PLQFOX5EW67H9XO,2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3,AP1C3ZE41AMH1,com.westriversw.CatWar,READ_PHONE_STATE,INTERNAL,-1,386.0,386.0,386.0,386.0,386.0
1299,21RRJ85OZIZEX27PLQFOX5EW67H9XO,2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3,A32CMQGGTSUK6Z,com.westriversw.CatWar,READ_PHONE_STATE,INTERNAL,2,297.0,297.0,297.0,297.0,297.0
1300,21RRJ85OZIZEX27PLQFOX5EW67H9XO,2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3,A2YTOX7SEDJ1TC,com.westriversw.CatWar,READ_PHONE_STATE,INTERNAL,1,497.0,497.0,497.0,497.0,497.0
1301,21RRJ85OZIZEX27PLQFOX5EW67H9XO,2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3,A1JRV4XD6CG12W,com.westriversw.CatWar,READ_PHONE_STATE,INTERNAL,2,576.0,576.0,576.0,576.0,576.0
1302,21RRJ85OZIZEX27PLQFOX5EW67H9XO,2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3,A4SKTCPDTV550,com.westriversw.CatWar,READ_PHONE_STATE,INTERNAL,1,19.0,19.0,19.0,19.0,19.0
1303,21RRJ85OZIZEX27PLQFOX5EW67H9XO,2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3,A2IYAOQ0BY5EYD,com.westriversw.CatWar,READ_PHONE_STATE,INTERNAL,-1,219.0,219.0,219.0,219.0,219.0
1304,21RRJ85OZIZEX27PLQFOX5EW67H9XO,2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3,A2I2YRPU8ZFDFK,com.westriversw.CatWar,READ_PHONE_STATE,INTERNAL,2,531.0,531.0,531.0,531.0,531.0
1305,21RRJ85OZIZEX27PLQFOX5EW67H9XO,2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3,A1K3C8R6GW43CW,com.westriversw.CatWar,READ_PHONE_STATE,INTERNAL,1,566.0,566.0,566.0,566.0,566.0
1306,21RRJ85OZIZEX27PLQFOX5EW67H9XO,2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3,AAXYYH9MI3PJM,com.westriversw.CatWar,READ_PHONE_STATE,INTERNAL,1,263.0,263.0,263.0,263.0,263.0
1307,21RRJ85OZIZEX27PLQFOX5EW67H9XO,2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3,A3FSI6EIB1M6YR,com.westriversw.CatWar,READ_PHONE_STATE,INTERNAL,1,236.0,236.0,236.0,236.0,236.0
1308,21RRJ85OZIZEX27PLQFOX5EW67H9XO,2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3,A3FM158JCS0W7K,com.westriversw.CatWar,READ_PHONE_STATE,INTERNAL,2,572.0,572.0,572.0,572.0,572.0
1309,21RRJ85OZIZEX27PLQFOX5EW67H9XO,2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3,A17DZP7SI14EA2,com.westriversw.CatWar,READ_PHONE_STATE,INTERNAL,2,274.0,274.0,274.0,274.0,274.0
1310,21RRJ85OZIZEX27PLQFOX5EW67H9XO,2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3,A1VS2PFZRWWPO3,com.westriversw.CatWar,READ_PHONE_STATE,INTERNAL,1,523.0,523.0,523.0,523.0,523.0
1311,21RRJ85OZIZEX27PLQFOX5EW67H9XO,2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3,ALGL826MO4BKZ,com.westriversw.CatWar,READ_PHONE_STATE,INTERNAL,1,380.0,380.0,380.0,380.0,380.0
1312,21RRJ85OZIZEX27PLQFOX5EW67H9XO,2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3,AMJAP6BGF5LVM,com.westriversw.CatWar,READ_PHONE_STATE,INTERNAL,-2,196.0,196.0,196.0,196.0,196.0
1313,21RRJ85OZIZEX27PLQFOX5EW67H9XO,2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3,A2D2QC99X4UZSK,com.westriversw.CatWar,READ_PHONE_STATE,INTERNAL,1,465.0,465.0,465.0,465.0,465.0
