packageName,permission,purpose,avgScore,comfortScore,hybridScore,isHybridAvg,knnScore
air.couk.hamzagames.ultimatesmasher,READ_PHONE_STATE,TARGETED_ADS,-0.3245446503946866,-0.05263157894736838,-0.3245446503946866,1.0,-0.1735768833849329
amep.games.af_final,READ_PHONE_STATE,INTERNAL,0.26341070995766874,0.9499999999999995,0.26341070995766874,1.0,0.40782456140350887
amep.games.af_final,READ_PHONE_STATE,TARGETED_ADS,-0.322085802583607,-0.21052631578947353,-0.322085802583607,1.0,-0.24103508771929819
atticlab.ScaryMazedGame,READ_PHONE_STATE,TARGETED_ADS,-0.3229846781544285,-0.25,-0.3229846781544285,1.0,-0.27573489278752444
atticlab.whip,READ_PHONE_STATE,TARGETED_ADS,-0.3194512760931717,-0.3,-0.3194512760931717,1.0,-0.2563070175438596
au.com.nab.mobile,READ_PHONE_STATE,INTERNAL,0.2714245242287548,-0.5789473684210529,0.2714245242287548,1.0,0.11461403508771931
bnw.project.wallpaper.buddycons,READ_PHONE_STATE,INTERNAL,0.2686393168986703,0.3,0.2686393168986703,1.0,0.26087280701754384
br.bovespa,READ_PHONE_STATE,INTERNAL,0.27297503171801146,-0.034482758620689634,0.27297503171801146,1.0,0.4042776057791536
br.com.jera.vikings,READ_PHONE_STATE,INTERNAL,0.27493430390908646,0.6,0.27493430390908646,1.0,-0.04564327485380113
br.com.jera.vikings,READ_PHONE_STATE,TARGETED_ADS,-0.3220494195104165,0.0,-0.3220494195104165,1.0,-0.38759649122807016
by.istin.android.kinobaza,READ_PHONE_STATE,INTERNAL,0.2689500566374744,0.3,0.2689500566374744,1.0,0.7754499484004127
com.Ama.PanicFlightFree,READ_PHONE_STATE,INTERNAL,0.2705351726961574,0.41176470588235314,0.2705351726961574,1.0,-0.11642105263157897
com.Ama.PanicFlightFree,READ_PHONE_STATE,MOBILE_ANALYTICS,-0.4166961482332789,-0.125,-0.4166961482332789,1.0,-0.33249122807017545
com.Ama.PanicFlightFree,READ_PHONE_STATE,TARGETED_ADS,-0.32847548171735014,0.23529411764705885,-0.32847548171735014,1.0,-0.35721241830065353
com.Conquer3.Kingdoms.game.good.haha,READ_PHONE_STATE,INTERNAL,0.2727063333449024,0.3333333333333333,0.2727063333449024,1.0,0.2865087719298245
com.Conquer3.Kingdoms.game.good.haha,READ_PHONE_STATE,TARGETED_ADS,-0.3213213375831034,-0.4000000000000002,-0.3213213375831034,1.0,-0.48265107212475616
com.HBO,READ_PHONE_STATE,INTERNAL,0.2587702243456736,1.1499999999999992,0.2587702243456736,1.0,0.38478947368421057
com.NextFloor.DragonFlightKakao,READ_PHONE_STATE,INTERNAL,0.2747909993311782,-0.6499999999999999,0.2747909993311782,1.0,0.3975669074647402
com.UCMobile.intl,READ_PHONE_STATE,INTERNAL,0.2734088596395913,-0.3,0.2734088596395913,1.0,0.04329166666666669
com.UCMobile.intl,READ_PHONE_STATE,SNS,0.20294757562168753,0.25,0.2271695906432748,0.0,0.2271695906432748
com.alaskajim.whosingsit1990s,READ_PHONE_STATE,TARGETED_ADS,-0.3252926932820187,-0.7647058823529417,-0.3252926932820187,1.0,-0.04480030959752323
com.allocine.androidapp,READ_PHONE_STATE,INTERNAL,0.2664043793296303,0.6999999999999996,0.2664043793296303,1.0,0.725228872835684
com.alpha_aps.naked_scanner,READ_PHONE_STATE,TARGETED_ADS,-0.3202351811291389,-0.3499999999999998,-0.3202351811291389,1.0,-0.6270000000000001
