permission , count
SUM , 12017
android.permission.INTERNET , 11267
android.permission.ACCESS_NETWORK_STATE , 8947
android.permission.READ_EXTERNAL_STORAGE , 7483
android.permission.WRITE_EXTERNAL_STORAGE , 7462
android.permission.READ_PHONE_STATE , 3890
android.permission.ACCESS_FINE_LOCATION , 3408
android.permission.WAKE_LOCK , 3150
android.permission.ACCESS_COARSE_LOCATION , 3039
android.permission.VIBRATE , 2898
com.google.android.c2dm.permission.RECEIVE , 2663
android.permission.GET_ACCOUNTS , 2421
android.permission.ACCESS_WIFI_STATE , 2361
android.permission.CAMERA , 2028
android.permission.CALL_PHONE , 1963
android.permission.RECORD_AUDIO , 1173
android.permission.RECEIVE_BOOT_COMPLETED , 1130
android.permission.READ_CONTACTS , 915
com.google.android.providers.gsf.permission.READ_GSERVICES , 807
com.android.vending.CHECK_LICENSE , 697
com.android.vending.BILLING , 677
android.permission.ACCESS_LOCATION_EXTRA_COMMANDS , 658
android.permission.SEND_SMS , 641
android.permission.WRITE_CONTACTS , 599
android.permission.READ_CALL_LOG , 571
android.permission.WRITE_CALENDAR , 550
android.permission.READ_CALENDAR , 539
android.permission.BROADCAST_STICKY , 493
android.permission.GET_TASKS , 492
android.permission.MODIFY_AUDIO_SETTINGS , 480
android.permission.WRITE_CALL_LOG , 364
android.permission.RECEIVE_SMS , 341
android.permission.USE_CREDENTIALS , 279
android.permission.RECORD_VIDEO , 250
android.permission.ACCESS_MOCK_LOCATION , 245
android.permission.BLUETOOTH , 242
android.permission.BLUETOOTH_ADMIN , 204
android.permission.READ_LOGS , 181
android.permission.SYSTEM_ALERT_WINDOW , 180
android.permission.CHANGE_WIFI_STATE , 179
android.permission.WRITE_SETTINGS , 170
android.permission.FLASHLIGHT , 168
android.permission.MOUNT_UNMOUNT_FILESYSTEMS , 151
android.permission.DISABLE_KEYGUARD , 138
com.android.launcher.permission.INSTALL_SHORTCUT , 132
android.permission.NFC , 127
com.amazon.device.messaging.permission.RECEIVE , 116
android.webkit.permission.PLUGIN , 113
android.permission.WRITE_INTERNAL_STORAGE , 110
android.permission.CHANGE_NETWORK_STATE , 99
com.android.browser.permission.READ_HISTORY_BOOKMARKS , 97
android.permission.CHANGE_CONFIGURATION , 94
android.permission.MANAGE_ACCOUNTS , 91
android.permission.ACCESS_GPS , 87
android.permission.AUTHENTICATE_ACCOUNTS , 85
android.permission.SET_WALLPAPER , 81
android.permission.ACCESS_LOCATION , 74
