permission , count
SUM , 6786
android.permission.INTERNET , 6327
android.permission.ACCESS_NETWORK_STATE , 5549
android.permission.READ_EXTERNAL_STORAGE , 4852
android.permission.WRITE_EXTERNAL_STORAGE , 4772
android.permission.WAKE_LOCK , 2846
android.permission.ACCESS_WIFI_STATE , 2602
android.permission.READ_PHONE_STATE , 2444
android.permission.VIBRATE , 1337
com.google.android.c2dm.permission.RECEIVE , 1079
android.permission.CAMERA , 1006
android.permission.GET_ACCOUNTS , 996
android.permission.ACCESS_COARSE_LOCATION , 964
android.permission.ACCESS_FINE_LOCATION , 915
android.permission.GET_TASKS , 775
android.permission.RECEIVE_BOOT_COMPLETED , 754
android.permission.RECORD_AUDIO , 685
android.permission.WRITE_SETTINGS , 528
android.permission.CHANGE_WIFI_STATE , 464
android.permission.CHANGE_WIFI_MULTICAST_STATE , 389
android.permission.SYSTEM_ALERT_WINDOW , 384
android.permission.DISABLE_KEYGUARD , 380
com.android.vending.BILLING , 362
android.permission.MODIFY_AUDIO_SETTINGS , 352
android.permission.CALL_PHONE , 347
android.permission.MOUNT_UNMOUNT_FILESYSTEMS , 322
android.permission.FLASHLIGHT , 270
com.android.vending.CHECK_LICENSE , 245
android.permission.SET_WALLPAPER , 242
android.permission.READ_LOGS , 241
android.permission.PROCESS_OUTGOING_CALLS , 220
com.android.launcher.permission.INSTALL_SHORTCUT , 215
android.permission.CHANGE_NETWORK_STATE , 211
com.google.android.providers.gsf.permission.READ_GSERVICES , 211
android.permission.USE_CREDENTIALS , 174
android.permission.READ_CONTACTS , 171
android.permission.BLUETOOTH , 150
android.permission.BROADCAST_STICKY , 135
android.permission.CHANGE_CONFIGURATION , 129
android.permission.RESTART_PACKAGES , 122
android.permission.READ_CALL_LOG , 99
android.permission.WRITE_CONTACTS , 95
android.permission.MANAGE_ACCOUNTS , 95
android.permission.ACCESS_LOCATION_EXTRA_COMMANDS , 91
android.permission.SET_WALLPAPER_HINTS , 89
android.permission.KILL_BACKGROUND_PROCESSES , 86
android.permission.SEND_SMS , 86
com.android.launcher.permission.UNINSTALL_SHORTCUT , 82
android.permission.BLUETOOTH_ADMIN , 81
android.permission.RECORD_VIDEO , 80
android.webkit.permission.PLUGIN , 67
android.permission.RECEIVE_SMS , 66
android.permission.WRITE_CALL_LOG , 66
com.android.browser.permission.READ_HISTORY_BOOKMARKS , 59
android.permission.DEVICE_POWER , 57
android.permission.DOWNLOAD_WITHOUT_NOTIFICATION , 53
android.permission.WRITE_OWNER_DATA , 53
com.amazon.device.messaging.permission.RECEIVE , 52
android.permission.READ_CALENDAR , 51
com.android.launcher.permission.READ_SETTINGS , 46
android.permission.WRITE_CALENDAR , 46
android.permission.INSTALL_PACKAGES , 45
android.permission.ACCESS_MOCK_LOCATION , 43
android.permission.WRITE_INTERNAL_STORAGE , 42
android.permission.INTERACT_ACROSS_USERS_FULL , 39
android.permission.NFC , 36
android.permission.AUTHENTICATE_ACCOUNTS , 35
